IDSinhVien|MaMonHoc|TenDot|DiemTongKet|ThuocKCNTT|TenMonHoc
1610073|015436|HK2 (2019-2020)|5.4|1|Phát triển giao diện ứng dụng
1610073|004023|HK2 (2019-2020)|5.4|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1610074|014235|HK1 (2017-2018)|8.9|1|Ngôn ngữ R
1610074|004119|HK2 (2017-2018)|9.2|1|Lập trình hướng đối tượng
1610074|002990|HK1 (2018-2019)|8.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610074|014181|HK1 (2018-2019)|9.1|1|Hệ quản trị CSDL NoSQL MongoDB
1610074|001729|HK2 (2018-2019)|9.6|1|Tương tác người máy
1610074|003406|HK1 (2019-2020)|10.0|1|Lập trình Phân Tán Công Nghệ .NET
1610074|015458|HK2 (2019-2020)|9.2|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1610074|015036|HK2 (2019-2020)|9.1|1|Ngôn ngữ lập trình
1610075|003605|HK2 (2016-2017)|6.4|0|Phương pháp tính
1610075|003582|HK1 (2017-2018)|8.2|0|Kỹ năng xây dựng kế hoạch
1610075|015396|HK1 (2017-2018)|7.6|0|Ứng dụng 5S và Kaizen trong sản xuất
1610075|014235|HK1 (2017-2018)|7.8|1|Ngôn ngữ R
1610075|015400|HK1 (2017-2018)|5.9|1|Công nghệ thông tin trong chuyển đổi số
1610075|004119|HK2 (2017-2018)|6.6|1|Lập trình hướng đối tượng
1610075|002990|HK1 (2018-2019)|5.6|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610075|014181|HK1 (2018-2019)|7.2|1|Hệ quản trị CSDL NoSQL MongoDB
1610075|003634|HK1 (2019-2020)|6.0|0|Âm nhạc – Nhạc lý và Guitar căn bản
1610075|003622|HK1 (2019-2020)|6.8|0|Tâm lý học đại cương
1610075|003406|HK1 (2019-2020)|5.1|1|Lập trình Phân Tán Công Nghệ .NET
1610075|015060|HK2 (2019-2020)|6.0|1|Phân tích và quản lý yêu cầu
1610076|003822|HK2 (2016-2017)|7.6|0|Logic học
1610076|003877|HK1 (2017-2018)|5.1|0|Môi trường và con người
1610076|015400|HK1 (2017-2018)|6.7|1|Công nghệ thông tin trong chuyển đổi số
1610076|004119|HK2 (2017-2018)|8.1|1|Lập trình hướng đối tượng
1610076|002876|HK1 (2018-2019)|6.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610076|014181|HK1 (2018-2019)|8.1|1|Hệ quản trị CSDL NoSQL MongoDB
1610076|004024|HK2 (2018-2019)|7.5|1|Nhập môn dữ liệu lớn
1610076|003633|HK1 (2019-2020)|6.9|0|Tiếng Việt thực hành
1610076|002804|HK1 (2019-2020)|5.9|1|Lập trình phân tán với công nghệ Java
1610076|015436|HK2 (2019-2020)|6.6|1|Phát triển giao diện ứng dụng
1610076|015458|HK2 (2019-2020)|6.5|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1610077|015400|HK1 (2017-2018)|6.3|1|Công nghệ thông tin trong chuyển đổi số
1610077|014235|HK1 (2017-2018)|5.6|1|Ngôn ngữ R
1610077|004119|HK2 (2017-2018)|6.9|1|Lập trình hướng đối tượng
1610077|004022|HK2 (2017-2018)|5.8|1|Lập trình phân tích dữ liệu 1
1610077|002876|HK1 (2018-2019)|5.9|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610077|003953|HK1 (2018-2019)|5.7|1|Lập trình phân tích dữ liệu 2
1610077|014181|HK1 (2018-2019)|5.8|1|Hệ quản trị CSDL NoSQL MongoDB
1610077|003622|HK1 (2019-2020)|5.1|0|Tâm lý học đại cương
1610077|002804|HK1 (2019-2020)|6.0|1|Lập trình phân tán với công nghệ Java
1610077|004023|HK2 (2019-2020)|5.7|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1610077|001899|HK2 (2019-2020)|5.6|1|Công nghệ phần mềm
1610078|001479|HK1 (2017-2018)|5.7|0|Địa lí kinh tế
1610078|003582|HK1 (2017-2018)|6.6|0|Kỹ năng xây dựng kế hoạch
1610078|014233|HK1 (2017-2018)|7.0|1|Ngôn ngữ Python
1610078|014234|HK1 (2017-2018)|7.5|1|Tính toán số & Matlab
1610078|004022|HK2 (2017-2018)|7.5|1|Lập trình phân tích dữ liệu 1
1610078|003953|HK1 (2018-2019)|7.0|1|Lập trình phân tích dữ liệu 2
1610078|001730|HK1 (2018-2019)|6.1|1|Automat & ngôn ngữ hình thức
1610078|004024|HK2 (2018-2019)|8.4|1|Nhập môn dữ liệu lớn
1610078|003634|HK1 (2019-2020)|6.1|0|Âm nhạc – Nhạc lý và Guitar căn bản
1610078|004023|HK2 (2019-2020)|6.6|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1610079|003605|HK2 (2016-2017)|7.3|0|Phương pháp tính
1610079|004119|HK2 (2017-2018)|8.2|1|Lập trình hướng đối tượng
1610079|002990|HK1 (2018-2019)|10.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610079|001730|HK1 (2018-2019)|8.0|1|Automat & ngôn ngữ hình thức
1610079|014181|HK1 (2018-2019)|6.9|1|Hệ quản trị CSDL NoSQL MongoDB
1610079|003952|HK2 (2018-2019)|8.1|0|Tiếp thị điện tử
1610079|003633|HK1 (2019-2020)|7.5|0|Tiếng Việt thực hành
1610079|003634|HK1 (2019-2020)|8.7|0|Âm nhạc – Nhạc lý và Guitar căn bản
1610079|003748|HK1 (2019-2020)|8.1|0|Hội Họa
1610079|003406|HK1 (2019-2020)|8.5|1|Lập trình Phân Tán Công Nghệ .NET
1610079|001758|HK1 (2019-2020)|8.1|1|Phân tích thiết kế giải thuật
1610080|003631|HK2 (2016-2017)|7.8|0|Vật lý đại cương
1610080|014233|HK1 (2017-2018)|7.4|1|Ngôn ngữ Python
1610080|015400|HK1 (2017-2018)|7.1|1|Công nghệ thông tin trong chuyển đổi số
1610080|004022|HK2 (2017-2018)|7.7|1|Lập trình phân tích dữ liệu 1
1610080|004119|HK2 (2017-2018)|7.2|1|Lập trình hướng đối tượng
1610080|003953|HK1 (2018-2019)|6.1|1|Lập trình phân tích dữ liệu 2
1610080|014181|HK1 (2018-2019)|7.2|1|Hệ quản trị CSDL NoSQL MongoDB
1610080|002876|HK1 (2018-2019)|7.2|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610080|004024|HK2 (2018-2019)|7.9|1|Nhập môn dữ liệu lớn
1610080|001729|HK2 (2018-2019)|7.2|1|Tương tác người máy
1610080|003633|HK1 (2019-2020)|7.5|0|Tiếng Việt thực hành
1610080|015036|HK2 (2019-2020)|7.5|1|Ngôn ngữ lập trình
1610081|001479|HK1 (2017-2018)|7.2|0|Địa lí kinh tế
1610081|015395|HK1 (2017-2018)|7.2|0|Ứng dụng hóa học trong Công nghiệp
1610081|014233|HK1 (2017-2018)|7.1|1|Ngôn ngữ Python
1610081|004022|HK2 (2017-2018)|7.4|1|Lập trình phân tích dữ liệu 1
1610081|004351|HK2 (2017-2018)|7.0|1|Kỹ thuật điện tử
1610081|003953|HK1 (2018-2019)|8.1|1|Lập trình phân tích dữ liệu 2
1610081|004024|HK2 (2018-2019)|6.2|1|Nhập môn dữ liệu lớn
1610081|003664|HK1 (2019-2020)|8.6|0|Xã hội học
1610081|015033|HK2 (2019-2020)|6.9|1|Đồ họa máy tính
1610082|003605|HK2 (2016-2017)|7.9|0|Phương pháp tính
1610082|001479|HK1 (2017-2018)|5.5|0|Địa lí kinh tế
1610082|015400|HK1 (2017-2018)|6.3|1|Công nghệ thông tin trong chuyển đổi số
1610082|004119|HK2 (2017-2018)|6.2|1|Lập trình hướng đối tượng
1610082|004022|HK2 (2017-2018)|6.4|1|Lập trình phân tích dữ liệu 1
1610082|002876|HK1 (2018-2019)|5.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610082|014181|HK1 (2018-2019)|5.8|1|Hệ quản trị CSDL NoSQL MongoDB
1610082|003952|HK2 (2018-2019)|7.1|0|Tiếp thị điện tử
1610082|014192|HK1 (2019-2020)|6.8|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1610082|003633|HK1 (2019-2020)|6.3|0|Tiếng Việt thực hành
1610082|002804|HK1 (2019-2020)|6.3|1|Lập trình phân tán với công nghệ Java
1610083|015400|HK1 (2017-2018)|5.5|1|Công nghệ thông tin trong chuyển đổi số
1610083|004119|HK2 (2017-2018)|5.4|1|Lập trình hướng đối tượng
1610083|002876|HK1 (2018-2019)|4.7|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610083|014181|HK1 (2018-2019)|4.9|1|Hệ quản trị CSDL NoSQL MongoDB
1610083|004021|HK1 (2018-2019)|5.4|1|Lập trình GUI với Qt Framework
1610083|002804|HK1 (2019-2020)|5.7|1|Lập trình phân tán với công nghệ Java
1610083|015436|HK2 (2019-2020)|5.1|1|Phát triển giao diện ứng dụng
1610083|001899|HK2 (2019-2020)|1.6|1|Công nghệ phần mềm
1610083|015033|HK2 (2019-2020)|5.8|1|Đồ họa máy tính
1610084|003631|HK2 (2016-2017)|5.1|0|Vật lý đại cương
1610084|003605|HK2 (2016-2017)|5.3|0|Phương pháp tính
1610084|003582|HK1 (2017-2018)|4.8|0|Kỹ năng xây dựng kế hoạch
1610084|003877|HK1 (2017-2018)|5.1|0|Môi trường và con người
1610084|014233|HK1 (2017-2018)|5.4|1|Ngôn ngữ Python
1610084|004119|HK2 (2017-2018)|5.4|1|Lập trình hướng đối tượng
1610084|002876|HK1 (2018-2019)|5.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610084|014181|HK1 (2018-2019)|5.4|1|Hệ quản trị CSDL NoSQL MongoDB
1610084|014192|HK1 (2019-2020)|5.4|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1610084|002804|HK1 (2019-2020)|5.0|1|Lập trình phân tán với công nghệ Java
1610084|015033|HK2 (2019-2020)|5.0|1|Đồ họa máy tính
1610085|003783|HK2 (2016-2017)|8.5|0|Hàm phức và phép biến đổi Laplace
1610085|004119|HK2 (2017-2018)|9.0|1|Lập trình hướng đối tượng
1610085|002990|HK1 (2018-2019)|9.4|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610085|014181|HK1 (2018-2019)|9.9|1|Hệ quản trị CSDL NoSQL MongoDB
1610085|003406|HK1 (2019-2020)|10.0|1|Lập trình Phân Tán Công Nghệ .NET
1610086|014235|HK1 (2017-2018)|9.8|1|Ngôn ngữ R
1610086|004119|HK2 (2017-2018)|8.7|1|Lập trình hướng đối tượng
1610086|002990|HK1 (2018-2019)|8.9|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610086|001730|HK1 (2018-2019)|10.0|1|Automat & ngôn ngữ hình thức
1610086|014181|HK1 (2018-2019)|9.9|1|Hệ quản trị CSDL NoSQL MongoDB
1610086|001729|HK2 (2018-2019)|10.0|1|Tương tác người máy
1610086|003406|HK1 (2019-2020)|9.6|1|Lập trình Phân Tán Công Nghệ .NET
1610086|004023|HK2 (2019-2020)|9.2|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1610086|015033|HK2 (2019-2020)|9.2|1|Đồ họa máy tính
1610087|004119|HK2 (2017-2018)|5.8|1|Lập trình hướng đối tượng
1610087|004351|HK2 (2017-2018)|6.2|1|Kỹ thuật điện tử
1610087|002990|HK1 (2018-2019)|6.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610087|014181|HK1 (2018-2019)|6.6|1|Hệ quản trị CSDL NoSQL MongoDB
1610087|004024|HK2 (2018-2019)|6.5|1|Nhập môn dữ liệu lớn
1610087|004196|HK2 (2018-2019)|7.9|1|Quản lý dự án CNTT
1610087|001729|HK2 (2018-2019)|6.4|1|Tương tác người máy
1610087|003622|HK1 (2019-2020)|5.7|0|Tâm lý học đại cương
1610087|003634|HK1 (2019-2020)|6.1|0|Âm nhạc – Nhạc lý và Guitar căn bản
1610087|003406|HK1 (2019-2020)|6.3|1|Lập trình Phân Tán Công Nghệ .NET
1610087|004023|HK2 (2019-2020)|7.0|1|Đảm bảo chất lượng và Kiểm thử phần mềm
1610087|001899|HK2 (2019-2020)|5.9|1|Công nghệ phần mềm
1610088|003631|HK2 (2016-2017)|7.3|0|Vật lý đại cương
1610088|004119|HK2 (2017-2018)|7.1|1|Lập trình hướng đối tượng
1610088|002990|HK1 (2018-2019)|7.9|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610088|014181|HK1 (2018-2019)|6.3|1|Hệ quản trị CSDL NoSQL MongoDB
1610088|003952|HK2 (2018-2019)|6.9|0|Tiếp thị điện tử
1610088|003622|HK1 (2019-2020)|7.3|0|Tâm lý học đại cương
1610088|003406|HK1 (2019-2020)|7.6|1|Lập trình Phân Tán Công Nghệ .NET
1610088|015436|HK2 (2019-2020)|7.0|1|Phát triển giao diện ứng dụng
1610088|015033|HK2 (2019-2020)|7.1|1|Đồ họa máy tính
1610089|003877|HK1 (2017-2018)|4.0|0|Môi trường và con người
1610089|004119|HK2 (2017-2018)|5.4|1|Lập trình hướng đối tượng
1610089|002876|HK1 (2018-2019)|5.0|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610089|014181|HK1 (2018-2019)|5.4|1|Hệ quản trị CSDL NoSQL MongoDB
1610089|002804|HK1 (2019-2020)|4.2|1|Lập trình phân tán với công nghệ Java
1610090|001479|HK1 (2017-2018)|6.3|0|Địa lí kinh tế
1610090|003582|HK1 (2017-2018)|6.4|0|Kỹ năng xây dựng kế hoạch
1610090|004119|HK2 (2017-2018)|6.6|1|Lập trình hướng đối tượng
1610090|002990|HK1 (2018-2019)|5.6|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610090|003953|HK1 (2018-2019)|6.1|1|Lập trình phân tích dữ liệu 2
1610090|014181|HK1 (2018-2019)|6.4|1|Hệ quản trị CSDL NoSQL MongoDB
1610090|003952|HK2 (2018-2019)|5.5|0|Tiếp thị điện tử
1610090|003633|HK1 (2019-2020)|5.8|0|Tiếng Việt thực hành
1610090|003406|HK1 (2019-2020)|8.1|1|Lập trình Phân Tán Công Nghệ .NET
1610090|015060|HK2 (2019-2020)|7.1|1|Phân tích và quản lý yêu cầu
1610090|015036|HK2 (2019-2020)|6.4|1|Ngôn ngữ lập trình
1610090|001899|HK2 (2019-2020)|5.9|1|Công nghệ phần mềm
1610091|003822|HK2 (2016-2017)|7.0|0|Logic học
1610091|001479|HK1 (2017-2018)|7.6|0|Địa lí kinh tế
1610091|014235|HK1 (2017-2018)|7.3|1|Ngôn ngữ R
1610091|004119|HK2 (2017-2018)|7.1|1|Lập trình hướng đối tượng
1610091|004351|HK2 (2017-2018)|7.5|1|Kỹ thuật điện tử
1610091|002990|HK1 (2018-2019)|7.4|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610091|004021|HK1 (2018-2019)|7.2|1|Lập trình GUI với Qt Framework
1610091|014181|HK1 (2018-2019)|7.1|1|Hệ quản trị CSDL NoSQL MongoDB
1610091|014192|HK1 (2019-2020)|7.6|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1610091|003733|HK1 (2019-2020)|7.1|0|Cơ sở văn hóa Việt Nam
1610091|003406|HK1 (2019-2020)|8.0|1|Lập trình Phân Tán Công Nghệ .NET
1610091|015036|HK2 (2019-2020)|7.0|1|Ngôn ngữ lập trình
1610092|015395|HK1 (2017-2018)|6.2|0|Ứng dụng hóa học trong Công nghiệp
1610092|015396|HK1 (2017-2018)|6.9|0|Ứng dụng 5S và Kaizen trong sản xuất
1610092|004119|HK2 (2017-2018)|6.6|1|Lập trình hướng đối tượng
1610092|002990|HK1 (2018-2019)|6.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610092|004021|HK1 (2018-2019)|5.5|1|Lập trình GUI với Qt Framework
1610092|014181|HK1 (2018-2019)|8.0|1|Hệ quản trị CSDL NoSQL MongoDB
1610092|003622|HK1 (2019-2020)|6.8|0|Tâm lý học đại cương
1610092|003406|HK1 (2019-2020)|7.1|1|Lập trình Phân Tán Công Nghệ .NET
1610092|001899|HK2 (2019-2020)|6.9|1|Công nghệ phần mềm
1610093|004119|HK2 (2017-2018)|4.2|1|Lập trình hướng đối tượng
1610093|002990|HK1 (2018-2019)|4.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610093|003953|HK1 (2018-2019)|5.3|1|Lập trình phân tích dữ liệu 2
1610093|014181|HK1 (2018-2019)|5.4|1|Hệ quản trị CSDL NoSQL MongoDB
1610093|004024|HK2 (2018-2019)|6.6|1|Nhập môn dữ liệu lớn
1610093|003633|HK1 (2019-2020)|4.6|0|Tiếng Việt thực hành
1610093|003748|HK1 (2019-2020)|5.0|0|Hội Họa
1610093|014192|HK1 (2019-2020)|5.2|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1610093|003406|HK1 (2019-2020)|5.1|1|Lập trình Phân Tán Công Nghệ .NET
1610093|015033|HK2 (2019-2020)|4.8|1|Đồ họa máy tính
1610093|015458|HK2 (2019-2020)|5.0|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1610094|003605|HK2 (2016-2017)|8.8|0|Phương pháp tính
1610094|003822|HK2 (2016-2017)|9.6|0|Logic học
1610094|004119|HK2 (2017-2018)|9.6|1|Lập trình hướng đối tượng
1610094|002876|HK1 (2018-2019)|8.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1610094|014181|HK1 (2018-2019)|8.4|1|Hệ quản trị CSDL NoSQL MongoDB
1610094|004196|HK2 (2018-2019)|10.0|1|Quản lý dự án CNTT
1610094|002804|HK1 (2019-2020)|8.8|1|Lập trình phân tán với công nghệ Java
1610095|004119|HK2 (2017-2018)|7.3|1|Lập trình hướng đối tượng
1610095|004022|HK2 (2017-2018)|7.0|1|Lập trình phân tích dữ liệu 1
1610095|002990|HK1 (2018-2019)|8.1|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610095|004021|HK1 (2018-2019)|7.2|1|Lập trình GUI với Qt Framework
1610095|014181|HK1 (2018-2019)|7.9|1|Hệ quản trị CSDL NoSQL MongoDB
1610095|001729|HK2 (2018-2019)|8.4|1|Tương tác người máy
1610095|003406|HK1 (2019-2020)|7.1|1|Lập trình Phân Tán Công Nghệ .NET
1610095|015036|HK2 (2019-2020)|8.4|1|Ngôn ngữ lập trình
1610095|015033|HK2 (2019-2020)|6.9|1|Đồ họa máy tính
1610096|003697|HK2 (2016-2017)|9.1|0|Toán ứng dụng
1610096|003877|HK1 (2017-2018)|9.4|0|Môi trường và con người
1610096|001479|HK1 (2017-2018)|8.6|0|Địa lí kinh tế
1610096|014234|HK1 (2017-2018)|9.8|1|Tính toán số & Matlab
1610096|014235|HK1 (2017-2018)|8.0|1|Ngôn ngữ R
1610096|004119|HK2 (2017-2018)|9.7|1|Lập trình hướng đối tượng
1610096|002990|HK1 (2018-2019)|9.4|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610096|014181|HK1 (2018-2019)|10.0|1|Hệ quản trị CSDL NoSQL MongoDB
1610096|003748|HK1 (2019-2020)|9.6|0|Hội Họa
1610096|003406|HK1 (2019-2020)|10.0|1|Lập trình Phân Tán Công Nghệ .NET
1610096|001758|HK1 (2019-2020)|9.6|1|Phân tích thiết kế giải thuật
1610097|015400|HK1 (2017-2018)|7.7|1|Công nghệ thông tin trong chuyển đổi số
1610097|004119|HK2 (2017-2018)|7.7|1|Lập trình hướng đối tượng
1610097|002990|HK1 (2018-2019)|7.1|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610097|014181|HK1 (2018-2019)|7.4|1|Hệ quản trị CSDL NoSQL MongoDB
1610097|003952|HK2 (2018-2019)|6.6|0|Tiếp thị điện tử
1610097|003748|HK1 (2019-2020)|7.9|0|Hội Họa
1610097|003406|HK1 (2019-2020)|6.8|1|Lập trình Phân Tán Công Nghệ .NET
1610098|003877|HK1 (2017-2018)|4.9|0|Môi trường và con người
1610098|014233|HK1 (2017-2018)|5.1|1|Ngôn ngữ Python
1610098|014235|HK1 (2017-2018)|5.0|1|Ngôn ngữ R
1610098|004022|HK2 (2017-2018)|5.4|1|Lập trình phân tích dữ liệu 1
1610098|004119|HK2 (2017-2018)|5.2|1|Lập trình hướng đối tượng
1610098|003953|HK1 (2018-2019)|5.0|1|Lập trình phân tích dữ liệu 2
1610098|001730|HK1 (2018-2019)|5.9|1|Automat & ngôn ngữ hình thức
1610098|002990|HK1 (2018-2019)|5.1|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610098|014181|HK1 (2018-2019)|5.4|1|Hệ quản trị CSDL NoSQL MongoDB
1610098|004024|HK2 (2018-2019)|5.4|1|Nhập môn dữ liệu lớn
1610098|001729|HK2 (2018-2019)|5.4|1|Tương tác người máy
1610098|015458|HK2 (2019-2020)|5.4|1|Kiến trúc hướng dịch vụ và Điện toán đám mây
1610099|015395|HK1 (2017-2018)|7.1|0|Ứng dụng hóa học trong Công nghiệp
1610099|004119|HK2 (2017-2018)|7.3|1|Lập trình hướng đối tượng
1610099|002990|HK1 (2018-2019)|5.7|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1610099|014181|HK1 (2018-2019)|7.3|1|Hệ quản trị CSDL NoSQL MongoDB
1610099|003748|HK1 (2019-2020)|7.8|0|Hội Họa
1610099|014192|HK1 (2019-2020)|7.3|0|Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1610099|003406|HK1 (2019-2020)|7.4|1|Lập trình Phân Tán Công Nghệ .NET
1610099|015060|HK2 (2019-2020)|7.3|1|Phân tích và quản lý yêu cầu
1610099|015436|HK2 (2019-2020)|8.4|1|Phát triển giao diện ứng dụng
1610100|003822|HK2 (2016-2017)|5.3|0|Logic học
1610100|003697|HK2 (2016-2017)|5.6|0|Toán ứng dụng
1610100|015396|HK1 (2017-2018)|5.9|0|Ứng dụng 5S và Kaizen trong sản xuất
1610100|001479|HK1 (2017-2018)|5.8|0|Địa lí kinh tế
1610100|014233|HK1 (2017-2018)|5.8|1|Ngôn ngữ Python
1610100|015400|HK1 (2017-2018)|5.9|1|Công nghệ thông tin trong chuyển đổi số
1610100|004022|HK2 (2017-2018)|7.4|1|Lập trình phân tích dữ liệu 1
1610100|004119|HK2 (2017-2018)|6.6|1|Lập trình hướng đối tượng
1610100|003953|HK1 (2018-2019)|6.7|1|Lập trình phân tích dữ liệu 2
1610100|004024|HK2 (2018-2019)|5.2|1|Nhập môn dữ liệu lớn
1610100|015060|HK2 (2019-2020)|5.4|1|Phân tích và quản lý yêu cầu
1710001|003822|HK2 (2017-2018)|6.7|0|Logic học
1710001|003605|HK2 (2017-2018)|6.3|0|Phương pháp tính
1710001|004119|HK2 (2018-2019)|6.3|1|Lập trình hướng đối tượng
1710001|002990|HK1 (2019-2020)|6.6|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710001|014181|HK1 (2019-2020)|5.7|1|Hệ quản trị CSDL NoSQL MongoDB
1710001|004024|HK2 (2019-2020)|6.4|1|Nhập môn dữ liệu lớn
1710001|003634|HK1 (2020-2021)|6.9|0|Âm nhạc – Nhạc lý và Guitar căn bản
1710001|003406|HK1 (2020-2021)|7.4|1|Lập trình Phân Tán Công Nghệ .NET
1710001|015036|HK2 (2020-2021)|6.5|1|Ngôn ngữ lập trình
1710002|003631|HK2 (2017-2018)|8.8|0|Vật lý đại cương
1710002|004119|HK2 (2018-2019)|8.9|1|Lập trình hướng đối tượng
1710002|002990|HK1 (2019-2020)|8.1|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710002|003953|HK1 (2019-2020)|9.8|1|Lập trình phân tích dữ liệu 2
1710002|014181|HK1 (2019-2020)|9.3|1|Hệ quản trị CSDL NoSQL MongoDB
1710002|003748|HK1 (2020-2021)|8.7|0|Hội Họa
1710002|003406|HK1 (2020-2021)|9.3|1|Lập trình Phân Tán Công Nghệ .NET
1710003|003783|HK2 (2017-2018)|8.3|0|Hàm phức và phép biến đổi Laplace
1710003|003582|HK1 (2018-2019)|7.3|0|Kỹ năng xây dựng kế hoạch
1710003|015395|HK1 (2018-2019)|8.3|0|Ứng dụng hóa học trong Công nghiệp
1710003|014234|HK1 (2018-2019)|8.1|1|Tính toán số & Matlab
1710003|004119|HK2 (2018-2019)|8.1|1|Lập trình hướng đối tượng
1710003|002990|HK1 (2019-2020)|8.5|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710003|003953|HK1 (2019-2020)|8.8|1|Lập trình phân tích dữ liệu 2
1710003|014181|HK1 (2019-2020)|8.8|1|Hệ quản trị CSDL NoSQL MongoDB
1710003|003406|HK1 (2020-2021)|8.1|1|Lập trình Phân Tán Công Nghệ .NET
1710004|003605|HK2 (2017-2018)|6.2|0|Phương pháp tính
1710004|003697|HK2 (2017-2018)|7.8|0|Toán ứng dụng
1710004|014235|HK1 (2018-2019)|7.4|1|Ngôn ngữ R
1710004|004119|HK2 (2018-2019)|6.5|1|Lập trình hướng đối tượng
1710004|002876|HK1 (2019-2020)|7.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ Java
1710004|014181|HK1 (2019-2020)|6.7|1|Hệ quản trị CSDL NoSQL MongoDB
1710004|004024|HK2 (2019-2020)|7.3|1|Nhập môn dữ liệu lớn
1710004|004196|HK2 (2019-2020)|7.9|1|Quản lý dự án CNTT
1710004|003664|HK1 (2020-2021)|5.8|0|Xã hội học
1710004|002804|HK1 (2020-2021)|7.3|1|Lập trình phân tán với công nghệ Java
1710004|015060|HK2 (2020-2021)|7.0|1|Phân tích và quản lý yêu cầu
1710005|014235|HK1 (2018-2019)|8.0|1|Ngôn ngữ R
1710005|004119|HK2 (2018-2019)|8.1|1|Lập trình hướng đối tượng
1710005|002990|HK1 (2019-2020)|8.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710005|014181|HK1 (2019-2020)|8.1|1|Hệ quản trị CSDL NoSQL MongoDB
1710005|003748|HK1 (2020-2021)|8.3|0|Hội Họa
1710005|003406|HK1 (2020-2021)|8.5|1|Lập trình Phân Tán Công Nghệ .NET
1710006|014235|HK1 (2018-2019)|3.8|1|Ngôn ngữ R
1710006|004119|HK2 (2018-2019)|4.4|1|Lập trình hướng đối tượng
1710006|002990|HK1 (2019-2020)|4.6|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710006|001730|HK1 (2019-2020)|4.9|1|Automat & ngôn ngữ hình thức
1710006|004021|HK1 (2019-2020)|4.6|1|Lập trình GUI với Qt Framework
1710006|014181|HK1 (2019-2020)|0.0|1|Hệ quản trị CSDL NoSQL MongoDB
1710006|001729|HK2 (2019-2020)|4.4|1|Tương tác người máy
1710006|004196|HK2 (2019-2020)|0.3|1|Quản lý dự án CNTT
1710006|003406|HK1 (2020-2021)|0.6|1|Lập trình Phân Tán Công Nghệ .NET
1710006|015033|HK2 (2020-2021)|5.3|1|Đồ họa máy tính
1710007|003631|HK2 (2017-2018)|4.5|0|Vật lý đại cương
1710007|003697|HK2 (2017-2018)|3.8|0|Toán ứng dụng
1710007|001479|HK1 (2018-2019)|1.5|0|Địa lí kinh tế
1710007|015395|HK1 (2018-2019)|1.2|0|Ứng dụng hóa học trong Công nghiệp
1710007|014233|HK1 (2018-2019)|1.4|1|Ngôn ngữ Python
1710007|004022|HK2 (2018-2019)|2.2|1|Lập trình phân tích dữ liệu 1
1710007|004119|HK2 (2018-2019)|3.3|1|Lập trình hướng đối tượng
1710007|003953|HK1 (2019-2020)|4.2|1|Lập trình phân tích dữ liệu 2
1710007|002990|HK1 (2019-2020)|2.8|1|Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1710007|004024|HK2 (2019-2020)|2.7|1|Nhập môn dữ liệu lớn
