IDSinhVien,MaMonHoc,TenDot,DiemTongKet,ThuocKCNTT,TenMonHoc
1739113,004022,HK2 (2020-2021),7.5,1,Lập trình phân tích dữ liệu 1
1730006,003631,HK2 (2017-2018),6.0,0,Vật lý đại cương
1730006,001843,HK2 (2018-2019),6.1,1,Kiến trúc và cài đặt hệ quản trị CSDL
1730006,004150,HK1 (2019-2020),0.8,0,Thương mại điện tử
1730006,014192,HK1 (2020-2021),4.8,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1733386,003822,HK2 (2017-2018),8.6,0,Logic học
1733386,015016,HK2 (2018-2019),9.8,1,Điện toán đám mây
1733386,015009,HK1 (2019-2020),9.2,1,Công cụ Web và Website hướng dữ liệu
1733386,015010,HK1 (2019-2020),9.9,1,Phát triển ứng dụng WEB
1733386,015012,HK2 (2019-2020),8.3,1,Mạng không dây
1733386,003634,HK1 (2020-2021),8.1,0,Âm nhạc – Nhạc lý và Guitar căn bản
1733386,003633,HK1 (2020-2021),8.6,0,Tiếng Việt thực hành
1733386,015021,HK2 (2020-2021),8.3,1,Hệ thống ảo và Khả năng mở rộng dữ liệu
1738099,003783,HK2 (2017-2018),5.6,0,Hàm phức và phép biến đổi Laplace
1738099,001479,HK1 (2018-2019),6.6,0,Địa lí kinh tế
1738099,001724,HK2 (2018-2019),8.4,1,Hệ quản trị cơ sở dữ liệu
1738099,015018,HK2 (2018-2019),7.8,1,Điện toán cụm
1738099,015010,HK1 (2019-2020),5.6,1,Phát triển ứng dụng WEB
1738099,015009,HK1 (2019-2020),7.6,1,Công cụ Web và Website hướng dữ liệu
1738099,015013,HK2 (2019-2020),7.9,1,Quản lý dự án hệ thống thông tin
1731291,003783,HK2 (2017-2018),8.1,0,Hàm phức và phép biến đổi Laplace
1731291,001479,HK1 (2018-2019),8.1,0,Địa lí kinh tế
1731291,015018,HK2 (2018-2019),9.6,1,Điện toán cụm
1731291,015009,HK1 (2019-2020),9.4,1,Công cụ Web và Website hướng dữ liệu
1730119,003697,HK2 (2017-2018),6.6,0,Toán ứng dụng
1730119,003582,HK1 (2018-2019),8.1,0,Kỹ năng xây dựng kế hoạch
1730119,015016,HK2 (2018-2019),8.5,1,Điện toán đám mây
1730119,001843,HK2 (2018-2019),7.8,1,Kiến trúc và cài đặt hệ quản trị CSDL
1730119,015017,HK2 (2018-2019),8.5,1,Kiến trúc lưu trữ phân tán
1730119,015009,HK1 (2019-2020),8.0,1,Công cụ Web và Website hướng dữ liệu
1730119,001954,HK2 (2019-2020),8.1,1,Trí tuệ nhân tạo
1730119,015004,HK1 (2020-2021),7.3,1,Quản trị dịch vụ mạng
1730119,015433,HK1 (2020-2021),9.8,1,Kiến trúc và lập trình Web nâng cao
1730119,001730,HK2 (2020-2021),8.6,1,Automat & ngôn ngữ hình thức
1737015,003697,HK2 (2017-2018),8.0,0,Toán ứng dụng
1737015,003582,HK1 (2018-2019),5.6,0,Kỹ năng xây dựng kế hoạch
1737015,001843,HK2 (2018-2019),8.7,1,Kiến trúc và cài đặt hệ quản trị CSDL
1737015,015006,HK2 (2018-2019),6.2,1,Cơ sở dữ liệu phân tán
1737015,015010,HK1 (2019-2020),7.1,1,Phát triển ứng dụng WEB
1737015,001954,HK2 (2019-2020),6.0,1,Trí tuệ nhân tạo
1737015,003664,HK1 (2020-2021),8.6,0,Xã hội học
1737015,003748,HK1 (2020-2021),8.6,0,Hội Họa
1737015,015021,HK2 (2020-2021),7.4,1,Hệ thống ảo và Khả năng mở rộng dữ liệu
1739823,003783,HK2 (2017-2018),5.3,0,Hàm phức và phép biến đổi Laplace
1739823,001479,HK1 (2018-2019),6.3,0,Địa lí kinh tế
1739823,015017,HK2 (2018-2019),0.8,1,Kiến trúc lưu trữ phân tán
1739823,004150,HK1 (2019-2020),4.5,0,Thương mại điện tử
1735181,003822,HK2 (2017-2018),6.3,0,Logic học
1735181,003877,HK1 (2018-2019),2.4,0,Môi trường và con người
1735181,015018,HK2 (2018-2019),6.9,1,Điện toán cụm
1735181,001843,HK2 (2018-2019),6.4,1,Kiến trúc và cài đặt hệ quản trị CSDL
1735181,004150,HK1 (2019-2020),6.3,0,Thương mại điện tử
1735181,001954,HK2 (2019-2020),5.8,1,Trí tuệ nhân tạo
1735181,014192,HK1 (2020-2021),2.4,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1735181,003622,HK1 (2020-2021),6.7,0,Tâm lý học đại cương
1734439,003822,HK2 (2017-2018),8.7,0,Logic học
1734439,015396,HK1 (2018-2019),7.4,0,Ứng dụng 5S và Kaizen trong sản xuất
1734439,015016,HK2 (2018-2019),8.3,1,Điện toán đám mây
1734439,001843,HK2 (2018-2019),7.2,1,Kiến trúc và cài đặt hệ quản trị CSDL
1734439,004150,HK1 (2019-2020),7.8,0,Thương mại điện tử
1734439,001954,HK2 (2019-2020),6.5,1,Trí tuệ nhân tạo
1734439,003633,HK1 (2020-2021),8.3,0,Tiếng Việt thực hành
1735919,003631,HK2 (2017-2018),7.6,0,Vật lý đại cương
1735919,015016,HK2 (2018-2019),7.3,1,Điện toán đám mây
1735919,015009,HK1 (2019-2020),7.5,1,Công cụ Web và Website hướng dữ liệu
1735919,003633,HK1 (2020-2021),6.7,0,Tiếng Việt thực hành
1739377,003783,HK2 (2017-2018),8.2,0,Hàm phức và phép biến đổi Laplace
1739377,003582,HK1 (2018-2019),7.1,0,Kỹ năng xây dựng kế hoạch
1739377,015016,HK2 (2018-2019),7.5,1,Điện toán đám mây
1739377,001843,HK2 (2018-2019),8.1,1,Kiến trúc và cài đặt hệ quản trị CSDL
1739377,015017,HK2 (2018-2019),7.1,1,Kiến trúc lưu trữ phân tán
1739377,015009,HK1 (2019-2020),5.7,1,Công cụ Web và Website hướng dữ liệu
1739377,015010,HK1 (2019-2020),7.5,1,Phát triển ứng dụng WEB
1739377,001954,HK2 (2019-2020),7.6,1,Trí tuệ nhân tạo
1739377,015012,HK2 (2019-2020),8.7,1,Mạng không dây
1739572,003605,HK2 (2017-2018),6.1,0,Phương pháp tính
1739572,015017,HK2 (2018-2019),5.6,1,Kiến trúc lưu trữ phân tán
1739572,015018,HK2 (2018-2019),5.7,1,Điện toán cụm
1739572,004150,HK1 (2019-2020),7.5,0,Thương mại điện tử
1739572,015009,HK1 (2019-2020),7.3,1,Công cụ Web và Website hướng dữ liệu
1739572,015012,HK2 (2019-2020),6.6,1,Mạng không dây
1739572,003748,HK1 (2020-2021),7.8,0,Hội Họa
1730936,003631,HK2 (2017-2018),7.1,0,Vật lý đại cương
1730936,001724,HK2 (2018-2019),6.8,1,Hệ quản trị cơ sở dữ liệu
1730936,015010,HK1 (2019-2020),7.1,1,Phát triển ứng dụng WEB
1730936,003664,HK1 (2020-2021),5.1,0,Xã hội học
1737999,003631,HK2 (2017-2018),8.2,0,Vật lý đại cương
1737999,001724,HK2 (2018-2019),8.7,1,Hệ quản trị cơ sở dữ liệu
1737999,004150,HK1 (2019-2020),8.2,0,Thương mại điện tử
1737999,015009,HK1 (2019-2020),8.1,1,Công cụ Web và Website hướng dữ liệu
1737999,015012,HK2 (2019-2020),7.2,1,Mạng không dây
1737999,014192,HK1 (2020-2021),7.3,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1731236,003822,HK2 (2017-2018),6.8,0,Logic học
1731236,003582,HK1 (2018-2019),7.4,0,Kỹ năng xây dựng kế hoạch
1731236,015017,HK2 (2018-2019),4.8,1,Kiến trúc lưu trữ phân tán
1731236,003622,HK1 (2020-2021),4.0,0,Tâm lý học đại cương
1733687,003631,HK2 (2017-2018),5.3,0,Vật lý đại cương
1733687,015016,HK2 (2018-2019),7.6,1,Điện toán đám mây
1733687,015010,HK1 (2019-2020),6.5,1,Phát triển ứng dụng WEB
1733687,003633,HK1 (2020-2021),5.7,0,Tiếng Việt thực hành
1733243,003822,HK2 (2017-2018),7.4,0,Logic học
1733243,003877,HK1 (2018-2019),6.2,0,Môi trường và con người
1733243,001724,HK2 (2018-2019),6.1,1,Hệ quản trị cơ sở dữ liệu
1733243,015006,HK2 (2018-2019),6.9,1,Cơ sở dữ liệu phân tán
1733243,015009,HK1 (2019-2020),3.5,1,Công cụ Web và Website hướng dữ liệu
1733243,015010,HK1 (2019-2020),6.8,1,Phát triển ứng dụng WEB
1733243,001954,HK2 (2019-2020),4.0,1,Trí tuệ nhân tạo
1733243,015013,HK2 (2019-2020),6.1,1,Quản lý dự án hệ thống thông tin
1733243,015004,HK1 (2020-2021),3.4,1,Quản trị dịch vụ mạng
1733243,015433,HK1 (2020-2021),6.6,1,Kiến trúc và lập trình Web nâng cao
1733243,015021,HK2 (2020-2021),2.6,1,Hệ thống ảo và Khả năng mở rộng dữ liệu
1739368,003822,HK2 (2017-2018),6.1,0,Logic học
1739368,015018,HK2 (2018-2019),5.8,1,Điện toán cụm
1739368,004150,HK1 (2019-2020),6.4,0,Thương mại điện tử
1739368,003733,HK1 (2020-2021),5.4,0,Cơ sở văn hóa Việt Nam
1739836,003605,HK2 (2017-2018),8.2,0,Phương pháp tính
1739836,015016,HK2 (2018-2019),8.2,1,Điện toán đám mây
1739836,004150,HK1 (2019-2020),9.3,0,Thương mại điện tử
1739836,015012,HK2 (2019-2020),8.9,1,Mạng không dây
1739836,003748,HK1 (2020-2021),9.8,0,Hội Họa
1739836,004022,HK2 (2020-2021),8.6,1,Lập trình phân tích dữ liệu 1
1732097,003605,HK2 (2017-2018),8.6,0,Phương pháp tính
1732097,001479,HK1 (2018-2019),9.8,0,Địa lí kinh tế
1732097,015016,HK2 (2018-2019),9.5,1,Điện toán đám mây
1732097,015017,HK2 (2018-2019),8.6,1,Kiến trúc lưu trữ phân tán
1732097,015010,HK1 (2019-2020),9.9,1,Phát triển ứng dụng WEB
1732097,015012,HK2 (2019-2020),7.1,1,Mạng không dây
1732097,015013,HK2 (2019-2020),8.6,1,Quản lý dự án hệ thống thông tin
1732097,015433,HK1 (2020-2021),8.7,1,Kiến trúc và lập trình Web nâng cao
1732097,004022,HK2 (2020-2021),8.5,1,Lập trình phân tích dữ liệu 1
1738270,003783,HK2 (2017-2018),7.6,0,Hàm phức và phép biến đổi Laplace
1738270,003582,HK1 (2018-2019),8.4,0,Kỹ năng xây dựng kế hoạch
1738270,015006,HK2 (2018-2019),8.3,1,Cơ sở dữ liệu phân tán
1738270,001724,HK2 (2018-2019),6.0,1,Hệ quản trị cơ sở dữ liệu
1738270,015010,HK1 (2019-2020),8.0,1,Phát triển ứng dụng WEB
1738270,015009,HK1 (2019-2020),7.5,1,Công cụ Web và Website hướng dữ liệu
1738270,001954,HK2 (2019-2020),7.8,1,Trí tuệ nhân tạo
1738270,015433,HK1 (2020-2021),8.3,1,Kiến trúc và lập trình Web nâng cao
1737302,003631,HK2 (2017-2018),7.0,0,Vật lý đại cương
1737302,003582,HK1 (2018-2019),6.3,0,Kỹ năng xây dựng kế hoạch
1737302,015006,HK2 (2018-2019),5.6,1,Cơ sở dữ liệu phân tán
1737302,003664,HK1 (2020-2021),6.1,0,Xã hội học
1732113,003605,HK2 (2017-2018),8.6,0,Phương pháp tính
1732113,001479,HK1 (2018-2019),9.4,0,Địa lí kinh tế
1732113,015017,HK2 (2018-2019),8.1,1,Kiến trúc lưu trữ phân tán
1732113,001843,HK2 (2018-2019),7.4,1,Kiến trúc và cài đặt hệ quản trị CSDL
1732113,015018,HK2 (2018-2019),8.2,1,Điện toán cụm
1732113,015010,HK1 (2019-2020),8.6,1,Phát triển ứng dụng WEB
1732113,001954,HK2 (2019-2020),8.6,1,Trí tuệ nhân tạo
1732113,015433,HK1 (2020-2021),6.7,1,Kiến trúc và lập trình Web nâng cao
1732113,015021,HK2 (2020-2021),6.6,1,Hệ thống ảo và Khả năng mở rộng dữ liệu
1730788,003783,HK2 (2017-2018),8.6,0,Hàm phức và phép biến đổi Laplace
1730788,003877,HK1 (2018-2019),8.7,0,Môi trường và con người
1730788,015017,HK2 (2018-2019),7.2,1,Kiến trúc lưu trữ phân tán
1730788,014192,HK1 (2020-2021),7.4,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1734274,003783,HK2 (2017-2018),8.2,0,Hàm phức và phép biến đổi Laplace
1734274,015017,HK2 (2018-2019),7.5,1,Kiến trúc lưu trữ phân tán
1734274,003633,HK1 (2020-2021),8.7,0,Tiếng Việt thực hành
1734332,003822,HK2 (2017-2018),6.2,0,Logic học
1734332,003877,HK1 (2018-2019),5.3,0,Môi trường và con người
1734332,001843,HK2 (2018-2019),4.2,1,Kiến trúc và cài đặt hệ quản trị CSDL
1734332,015006,HK2 (2018-2019),1.8,1,Cơ sở dữ liệu phân tán
1734332,015009,HK1 (2019-2020),5.5,1,Công cụ Web và Website hướng dữ liệu
1734332,001954,HK2 (2019-2020),5.7,1,Trí tuệ nhân tạo
1734332,003622,HK1 (2020-2021),6.5,0,Tâm lý học đại cương
1734332,003634,HK1 (2020-2021),0.2,0,Âm nhạc – Nhạc lý và Guitar căn bản
1738062,003822,HK2 (2017-2018),8.3,0,Logic học
1738062,003877,HK1 (2018-2019),5.7,0,Môi trường và con người
1738062,015017,HK2 (2018-2019),8.7,1,Kiến trúc lưu trữ phân tán
1738062,015016,HK2 (2018-2019),8.1,1,Điện toán đám mây
1738062,004150,HK1 (2019-2020),7.7,0,Thương mại điện tử
1738062,001954,HK2 (2019-2020),8.0,1,Trí tuệ nhân tạo
1738062,003633,HK1 (2020-2021),7.1,0,Tiếng Việt thực hành
1738062,014192,HK1 (2020-2021),6.3,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1734814,003631,HK2 (2017-2018),7.2,0,Vật lý đại cương
1734814,015396,HK1 (2018-2019),3.2,0,Ứng dụng 5S và Kaizen trong sản xuất
1734814,015017,HK2 (2018-2019),4.3,1,Kiến trúc lưu trữ phân tán
1734814,001724,HK2 (2018-2019),4.4,1,Hệ quản trị cơ sở dữ liệu
1734814,015010,HK1 (2019-2020),4.4,1,Phát triển ứng dụng WEB
1734814,004150,HK1 (2019-2020),7.3,0,Thương mại điện tử
1734814,015012,HK2 (2019-2020),1.9,1,Mạng không dây
1734814,003664,HK1 (2020-2021),0.5,0,Xã hội học
1732535,003697,HK2 (2017-2018),7.7,0,Toán ứng dụng
1732535,003582,HK1 (2018-2019),8.3,0,Kỹ năng xây dựng kế hoạch
1732535,015017,HK2 (2018-2019),6.6,1,Kiến trúc lưu trữ phân tán
1732535,015016,HK2 (2018-2019),7.1,1,Điện toán đám mây
1732535,001724,HK2 (2018-2019),7.8,1,Hệ quản trị cơ sở dữ liệu
1732535,015010,HK1 (2019-2020),8.3,1,Phát triển ứng dụng WEB
1732535,001954,HK2 (2019-2020),5.6,1,Trí tuệ nhân tạo
1732535,015433,HK1 (2020-2021),9.0,1,Kiến trúc và lập trình Web nâng cao
1732535,001730,HK2 (2020-2021),6.4,1,Automat & ngôn ngữ hình thức
1731076,003631,HK2 (2017-2018),6.9,0,Vật lý đại cương
1731076,015400,HK1 (2018-2019),6.5,1,Công nghệ thông tin trong chuyển đổi số
1731076,015018,HK2 (2018-2019),6.4,1,Điện toán cụm
1731076,015006,HK2 (2018-2019),5.2,1,Cơ sở dữ liệu phân tán
1731076,015009,HK1 (2019-2020),7.7,1,Công cụ Web và Website hướng dữ liệu
1731076,015010,HK1 (2019-2020),7.8,1,Phát triển ứng dụng WEB
1731076,001954,HK2 (2019-2020),7.4,1,Trí tuệ nhân tạo
1731076,015433,HK1 (2020-2021),8.1,1,Kiến trúc và lập trình Web nâng cao
1731076,015003,HK1 (2020-2021),6.2,1,Truyền số liệu
1731076,015021,HK2 (2020-2021),5.8,1,Hệ thống ảo và Khả năng mở rộng dữ liệu
1730935,003822,HK2 (2017-2018),6.1,0,Logic học
1730935,015017,HK2 (2018-2019),4.6,1,Kiến trúc lưu trữ phân tán
1730935,015010,HK1 (2019-2020),6.9,1,Phát triển ứng dụng WEB
1730935,004150,HK1 (2019-2020),6.2,0,Thương mại điện tử
1730935,001954,HK2 (2019-2020),5.3,1,Trí tuệ nhân tạo
1730935,003634,HK1 (2020-2021),5.5,0,Âm nhạc – Nhạc lý và Guitar căn bản
1730935,001730,HK2 (2020-2021),5.7,1,Automat & ngôn ngữ hình thức
1735316,003783,HK2 (2017-2018),6.5,0,Hàm phức và phép biến đổi Laplace
1735316,003582,HK1 (2018-2019),7.2,0,Kỹ năng xây dựng kế hoạch
1735316,015016,HK2 (2018-2019),6.0,1,Điện toán đám mây
1735316,015018,HK2 (2018-2019),5.8,1,Điện toán cụm
1735316,004150,HK1 (2019-2020),7.5,0,Thương mại điện tử
1735316,001954,HK2 (2019-2020),6.4,1,Trí tuệ nhân tạo
1735316,003664,HK1 (2020-2021),6.9,0,Xã hội học
1730312,003631,HK2 (2017-2018),9.3,0,Vật lý đại cương
1730312,001724,HK2 (2018-2019),8.1,1,Hệ quản trị cơ sở dữ liệu
1730312,004150,HK1 (2019-2020),9.7,0,Thương mại điện tử
1730312,015013,HK2 (2019-2020),8.9,1,Quản lý dự án hệ thống thông tin
1730312,003622,HK1 (2020-2021),9.2,0,Tâm lý học đại cương
1730312,003634,HK1 (2020-2021),8.3,0,Âm nhạc – Nhạc lý và Guitar căn bản
1735982,003783,HK2 (2017-2018),8.3,0,Hàm phức và phép biến đổi Laplace
1735982,001843,HK2 (2018-2019),7.7,1,Kiến trúc và cài đặt hệ quản trị CSDL
1735982,014192,HK1 (2020-2021),8.8,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1731588,003631,HK2 (2017-2018),8.3,0,Vật lý đại cương
1731588,015400,HK1 (2018-2019),8.5,1,Công nghệ thông tin trong chuyển đổi số
1731588,015017,HK2 (2018-2019),7.5,1,Kiến trúc lưu trữ phân tán
1731588,001843,HK2 (2018-2019),7.1,1,Kiến trúc và cài đặt hệ quản trị CSDL
1731588,015009,HK1 (2019-2020),8.6,1,Công cụ Web và Website hướng dữ liệu
1731588,015010,HK1 (2019-2020),5.7,1,Phát triển ứng dụng WEB
1731588,001954,HK2 (2019-2020),7.7,1,Trí tuệ nhân tạo
1731588,015012,HK2 (2019-2020),7.2,1,Mạng không dây
1731588,015003,HK1 (2020-2021),7.1,1,Truyền số liệu
1731588,015021,HK2 (2020-2021),8.5,1,Hệ thống ảo và Khả năng mở rộng dữ liệu
1731207,003822,HK2 (2017-2018),6.8,0,Logic học
1731207,003877,HK1 (2018-2019),8.1,0,Môi trường và con người
1731207,015006,HK2 (2018-2019),5.6,1,Cơ sở dữ liệu phân tán
1731207,014192,HK1 (2020-2021),4.2,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1739828,003631,HK2 (2017-2018),7.8,0,Vật lý đại cương
1739828,015396,HK1 (2018-2019),6.5,0,Ứng dụng 5S và Kaizen trong sản xuất
1739828,015006,HK2 (2018-2019),7.3,1,Cơ sở dữ liệu phân tán
1739828,004150,HK1 (2019-2020),5.8,0,Thương mại điện tử
1739828,015010,HK1 (2019-2020),6.0,1,Phát triển ứng dụng WEB
1739828,001954,HK2 (2019-2020),6.9,1,Trí tuệ nhân tạo
1739828,014192,HK1 (2020-2021),6.7,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1739828,004022,HK2 (2020-2021),5.6,1,Lập trình phân tích dữ liệu 1
1735431,003631,HK2 (2017-2018),8.9,0,Vật lý đại cương
1735431,015400,HK1 (2018-2019),9.8,1,Công nghệ thông tin trong chuyển đổi số
1735431,015017,HK2 (2018-2019),8.6,1,Kiến trúc lưu trữ phân tán
1735431,015016,HK2 (2018-2019),8.8,1,Điện toán đám mây
1735431,015018,HK2 (2018-2019),7.8,1,Điện toán cụm
1735431,015009,HK1 (2019-2020),9.3,1,Công cụ Web và Website hướng dữ liệu
1735431,015013,HK2 (2019-2020),9.2,1,Quản lý dự án hệ thống thông tin
1735431,015012,HK2 (2019-2020),7.3,1,Mạng không dây
1735762,003605,HK2 (2017-2018),7.0,0,Phương pháp tính
1735762,003877,HK1 (2018-2019),6.1,0,Môi trường và con người
1735762,015006,HK2 (2018-2019),4.1,1,Cơ sở dữ liệu phân tán
1735762,015009,HK1 (2019-2020),1.9,1,Công cụ Web và Website hướng dữ liệu
1735762,004150,HK1 (2019-2020),5.5,0,Thương mại điện tử
1735762,015012,HK2 (2019-2020),7.0,1,Mạng không dây
1735762,003633,HK1 (2020-2021),5.0,0,Tiếng Việt thực hành
1735762,003664,HK1 (2020-2021),6.5,0,Xã hội học
1739117,003631,HK2 (2017-2018),8.0,0,Vật lý đại cương
1739117,003582,HK1 (2018-2019),7.0,0,Kỹ năng xây dựng kế hoạch
1739117,015006,HK2 (2018-2019),5.7,1,Cơ sở dữ liệu phân tán
1739117,015010,HK1 (2019-2020),6.3,1,Phát triển ứng dụng WEB
1739117,004150,HK1 (2019-2020),6.4,0,Thương mại điện tử
1739117,001954,HK2 (2019-2020),5.8,1,Trí tuệ nhân tạo
1739117,014192,HK1 (2020-2021),6.7,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1737967,003631,HK2 (2017-2018),7.4,0,Vật lý đại cương
1737967,001843,HK2 (2018-2019),8.2,1,Kiến trúc và cài đặt hệ quản trị CSDL
1737967,015009,HK1 (2019-2020),6.8,1,Công cụ Web và Website hướng dữ liệu
1737967,015013,HK2 (2019-2020),6.6,1,Quản lý dự án hệ thống thông tin
1737967,003633,HK1 (2020-2021),6.3,0,Tiếng Việt thực hành
1733355,003697,HK2 (2017-2018),5.6,0,Toán ứng dụng
1733355,003877,HK1 (2018-2019),5.3,0,Môi trường và con người
1733355,015018,HK2 (2018-2019),6.3,1,Điện toán cụm
1733355,004150,HK1 (2019-2020),5.8,0,Thương mại điện tử
1739493,003631,HK2 (2017-2018),9.3,0,Vật lý đại cương
1739493,003582,HK1 (2018-2019),9.3,0,Kỹ năng xây dựng kế hoạch
1739493,001843,HK2 (2018-2019),9.4,1,Kiến trúc và cài đặt hệ quản trị CSDL
1739493,015017,HK2 (2018-2019),8.6,1,Kiến trúc lưu trữ phân tán
1739493,015010,HK1 (2019-2020),9.6,1,Phát triển ứng dụng WEB
1739493,001954,HK2 (2019-2020),9.2,1,Trí tuệ nhân tạo
1739493,014192,HK1 (2020-2021),9.7,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1730793,003697,HK2 (2017-2018),6.4,0,Toán ứng dụng
1730793,015396,HK1 (2018-2019),6.9,0,Ứng dụng 5S và Kaizen trong sản xuất
1730793,001843,HK2 (2018-2019),5.9,1,Kiến trúc và cài đặt hệ quản trị CSDL
1730793,004150,HK1 (2019-2020),6.1,0,Thương mại điện tử
1730793,015009,HK1 (2019-2020),7.9,1,Công cụ Web và Website hướng dữ liệu
1730793,015013,HK2 (2019-2020),7.8,1,Quản lý dự án hệ thống thông tin
1730793,003748,HK1 (2020-2021),6.4,0,Hội Họa
1730793,004022,HK2 (2020-2021),6.1,1,Lập trình phân tích dữ liệu 1
1731919,003822,HK2 (2017-2018),6.1,0,Logic học
1731919,001479,HK1 (2018-2019),8.1,0,Địa lí kinh tế
1731919,015016,HK2 (2018-2019),8.9,1,Điện toán đám mây
1731919,015010,HK1 (2019-2020),7.8,1,Phát triển ứng dụng WEB
1731919,015009,HK1 (2019-2020),9.7,1,Công cụ Web và Website hướng dữ liệu
1731919,015013,HK2 (2019-2020),7.9,1,Quản lý dự án hệ thống thông tin
1731919,003622,HK1 (2020-2021),8.9,0,Tâm lý học đại cương
1731919,003733,HK1 (2020-2021),8.9,0,Cơ sở văn hóa Việt Nam
1737259,003822,HK2 (2017-2018),8.0,0,Logic học
1737259,003582,HK1 (2018-2019),8.2,0,Kỹ năng xây dựng kế hoạch
1737259,001724,HK2 (2018-2019),8.4,1,Hệ quản trị cơ sở dữ liệu
1737259,015016,HK2 (2018-2019),8.6,1,Điện toán đám mây
1737259,015010,HK1 (2019-2020),8.2,1,Phát triển ứng dụng WEB
1737259,015009,HK1 (2019-2020),9.2,1,Công cụ Web và Website hướng dữ liệu
1737259,001954,HK2 (2019-2020),9.5,1,Trí tuệ nhân tạo
1737259,015004,HK1 (2020-2021),7.5,1,Quản trị dịch vụ mạng
1737259,015003,HK1 (2020-2021),8.4,1,Truyền số liệu
1737259,004022,HK2 (2020-2021),8.3,1,Lập trình phân tích dữ liệu 1
1738718,003783,HK2 (2017-2018),9.2,0,Hàm phức và phép biến đổi Laplace
1738718,003582,HK1 (2018-2019),8.6,0,Kỹ năng xây dựng kế hoạch
1738718,001843,HK2 (2018-2019),9.5,1,Kiến trúc và cài đặt hệ quản trị CSDL
1738718,015009,HK1 (2019-2020),8.8,1,Công cụ Web và Website hướng dữ liệu
1738718,014192,HK1 (2020-2021),8.4,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1738648,003783,HK2 (2017-2018),5.8,0,Hàm phức và phép biến đổi Laplace
1738648,015400,HK1 (2018-2019),5.8,1,Công nghệ thông tin trong chuyển đổi số
1738648,015006,HK2 (2018-2019),7.0,1,Cơ sở dữ liệu phân tán
1738648,001843,HK2 (2018-2019),4.1,1,Kiến trúc và cài đặt hệ quản trị CSDL
1738648,015010,HK1 (2019-2020),4.1,1,Phát triển ứng dụng WEB
1738648,015013,HK2 (2019-2020),5.6,1,Quản lý dự án hệ thống thông tin
1738648,015004,HK1 (2020-2021),7.3,1,Quản trị dịch vụ mạng
1738648,001730,HK2 (2020-2021),5.5,1,Automat & ngôn ngữ hình thức
1739140,003697,HK2 (2017-2018),6.5,0,Toán ứng dụng
1739140,003582,HK1 (2018-2019),5.1,0,Kỹ năng xây dựng kế hoạch
1739140,015018,HK2 (2018-2019),6.7,1,Điện toán cụm
1739140,001843,HK2 (2018-2019),6.3,1,Kiến trúc và cài đặt hệ quản trị CSDL
1739140,015009,HK1 (2019-2020),8.2,1,Công cụ Web và Website hướng dữ liệu
1739140,015013,HK2 (2019-2020),6.4,1,Quản lý dự án hệ thống thông tin
1739140,014192,HK1 (2020-2021),5.8,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1739140,003622,HK1 (2020-2021),6.0,0,Tâm lý học đại cương
1730130,003605,HK2 (2017-2018),8.8,0,Phương pháp tính
1730130,003582,HK1 (2018-2019),8.6,0,Kỹ năng xây dựng kế hoạch
1730130,015017,HK2 (2018-2019),8.6,1,Kiến trúc lưu trữ phân tán
1730130,015016,HK2 (2018-2019),9.4,1,Điện toán đám mây
1730130,004150,HK1 (2019-2020),8.2,0,Thương mại điện tử
1730130,001954,HK2 (2019-2020),8.8,1,Trí tuệ nhân tạo
1730130,003622,HK1 (2020-2021),7.8,0,Tâm lý học đại cương
1734659,003822,HK2 (2017-2018),8.4,0,Logic học
1734659,015018,HK2 (2018-2019),7.4,1,Điện toán cụm
1734659,015010,HK1 (2019-2020),6.5,1,Phát triển ứng dụng WEB
1734659,004150,HK1 (2019-2020),8.6,0,Thương mại điện tử
1734659,001954,HK2 (2019-2020),6.6,1,Trí tuệ nhân tạo
1734659,003733,HK1 (2020-2021),8.1,0,Cơ sở văn hóa Việt Nam
1731479,003605,HK2 (2017-2018),6.1,0,Phương pháp tính
1731479,015018,HK2 (2018-2019),6.8,1,Điện toán cụm
1731479,015006,HK2 (2018-2019),0.2,1,Cơ sở dữ liệu phân tán
1731479,015009,HK1 (2019-2020),5.6,1,Công cụ Web và Website hướng dữ liệu
1731479,004150,HK1 (2019-2020),5.8,0,Thương mại điện tử
1731479,015012,HK2 (2019-2020),6.6,1,Mạng không dây
1731479,003664,HK1 (2020-2021),7.1,0,Xã hội học
1731479,001730,HK2 (2020-2021),2.1,1,Automat & ngôn ngữ hình thức
1739905,003631,HK2 (2017-2018),8.7,0,Vật lý đại cương
1739905,003582,HK1 (2018-2019),9.7,0,Kỹ năng xây dựng kế hoạch
