IDSinhVien,MaMonHoc,TenDot,DiemTongKet,ThuocKCNTT,TenMonHoc
1693822,003325,HK2 (2019-2020),5.6,0,Tâm lý học đại cương
1693822,003206,HK1 (2020-2021),6.7,0,Môi trường và con người
1693822,003395,HK3 (2021-2022),8.7,0,Logic học
1693822,003591,HK2 (2022-2023),6.0,1,Lập trình hướng đối tượng
1693822,003893,HK3 (2022-2023),5.9,0,Quản trị bán hàng
1693822,003454,HK1 (2023-2024),,0,Kế toán tài chính
1693822,003443,HK1 (2023-2024),3.7,1,Khai thác dữ liệu và ứng dụng
1693822,002031,HK1 (2023-2024),3.5,1,Lập trình phân tích dữ liệu 1
1693822,001076,HK1 (2023-2024),6.7,1,Tương tác người máy
1693822,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1693849,003345,HK2 (2019-2020),8.3,0,Vật lý đại cương
1693849,003245,HK1 (2020-2021),6.9,0,Tiếng Việt thực hành
1693849,002031,HK2 (2020-2021),4.6,1,Lập trình phân tích dữ liệu 1
1693849,001276,HK1 (2021-2022),6.7,0,Hành vi tổ chức
1693849,001076,HK1 (2021-2022),7.8,1,Tương tác người máy
1693849,001295,HK2 (2021-2022),6.5,0,Quản trị nguồn nhân lực
1693849,003893,HK3 (2021-2022),7.4,0,Quản trị bán hàng
1693849,002330,HK1 (2022-2023),8.0,1,Lập trình phân tích dữ liệu 2
1693849,003206,HK2 (2022-2023),6.3,0,Môi trường và con người
1693871,003395,HK2 (2019-2020),7.6,0,Logic học
1693871,010665,HK2 (2020-2021),9.0,0,Cơ sở văn hóa Việt Nam
1693871,003197,HK2 (2020-2021),7.6,0,Kỹ năng xây dựng kế hoạch
1693871,001076,HK1 (2021-2022),7.5,1,Tương tác người máy
1693871,003893,HK2 (2021-2022),6.6,0,Quản trị bán hàng
1693871,003245,HK1 (2022-2023),8.3,0,Tiếng Việt thực hành
1693871,002296,HK1 (2022-2023),6.4,0,Kiểm toán cơ bản
1693871,003591,HK1 (2022-2023),0.0,1,Lập trình hướng đối tượng
1693871,001276,HK2 (2022-2023),7.7,0,Hành vi tổ chức
1693871,003443,HK2 (2022-2023),6.1,1,Khai thác dữ liệu và ứng dụng
1693871,001295,HK2 (2022-2023),6.7,0,Quản trị nguồn nhân lực
1693871,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1693941,003345,HK2 (2019-2020),6.7,0,Vật lý đại cương
1693941,003196,HK2 (2020-2021),8.9,0,Giao tiếp kinh doanh
1693941,003245,HK2 (2020-2021),7.7,0,Tiếng Việt thực hành
1693941,002031,HK2 (2020-2021),4.8,1,Lập trình phân tích dữ liệu 1
1693941,001276,HK1 (2021-2022),6.8,0,Hành vi tổ chức
1693941,001076,HK1 (2021-2022),8.4,1,Tương tác người máy
1693941,003893,HK2 (2021-2022),6.0,0,Quản trị bán hàng
1693941,001295,HK2 (2021-2022),6.2,0,Quản trị nguồn nhân lực
1693941,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1694090,003345,HK2 (2019-2020),8.5,0,Vật lý đại cương
1694090,010665,HK2 (2020-2021),8.5,0,Cơ sở văn hóa Việt Nam
1694090,002031,HK2 (2020-2021),6.8,1,Lập trình phân tích dữ liệu 1
1694090,003206,HK2 (2020-2021),8.4,0,Môi trường và con người
1694090,001276,HK1 (2021-2022),4.7,0,Hành vi tổ chức
1694090,001076,HK1 (2021-2022),8.1,1,Tương tác người máy
1694090,003894,HK2 (2021-2022),5.5,0,Kế toán quản trị
1694090,001295,HK1 (2022-2023),7.9,0,Quản trị nguồn nhân lực
1694090,002330,HK1 (2022-2023),8.3,1,Lập trình phân tích dữ liệu 2
1694093,003345,HK2 (2019-2020),8.4,0,Vật lý đại cương
1694093,001276,HK1 (2021-2022),8.3,0,Hành vi tổ chức
1694093,003196,HK1 (2021-2022),7.7,0,Giao tiếp kinh doanh
1694093,001076,HK1 (2021-2022),8.2,1,Tương tác người máy
1694093,001295,HK2 (2021-2022),7.0,0,Quản trị nguồn nhân lực
1694093,003245,HK2 (2021-2022),9.4,0,Tiếng Việt thực hành
1694093,003893,HK2 (2021-2022),6.5,0,Quản trị bán hàng
1694093,002330,HK2 (2022-2023),0.0,1,Lập trình phân tích dữ liệu 2
1694093,003443,HK2 (2022-2023),6.1,1,Khai thác dữ liệu và ứng dụng
1694093,002031,HK2 (2022-2023),5.0,1,Lập trình phân tích dữ liệu 1
1694093,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1694261,003395,HK2 (2019-2020),9.1,0,Logic học
1694261,003325,HK1 (2020-2021),7.0,0,Tâm lý học đại cương
1694261,003206,HK2 (2020-2021),8.5,0,Môi trường và con người
1694261,003893,HK1 (2021-2022),6.6,0,Quản trị bán hàng
1694261,001076,HK1 (2021-2022),8.5,1,Tương tác người máy
1694261,002031,HK2 (2021-2022),7.2,1,Lập trình phân tích dữ liệu 1
1694261,001295,HK2 (2021-2022),6.2,0,Quản trị nguồn nhân lực
1694261,003453,HK1 (2022-2023),8.4,1,Tiếp thị điện tử
1694261,002330,HK1 (2022-2023),8.2,1,Lập trình phân tích dữ liệu 2
1694371,003395,HK2 (2019-2020),6.3,0,Logic học
1694371,003325,HK1 (2020-2021),7.6,0,Tâm lý học đại cương
1694371,001076,HK1 (2021-2022),6.2,1,Tương tác người máy
1694371,003345,HK1 (2022-2023),0.0,0,Vật lý đại cương
1694371,003197,HK1 (2022-2023),0.0,0,Kỹ năng xây dựng kế hoạch
1694371,001295,HK2 (2023-2024),,0,Quản trị nguồn nhân lực
1694371,003206,HK2 (2023-2024),,0,Môi trường và con người
1694598,003345,HK2 (2019-2020),7.6,0,Vật lý đại cương
1694598,003206,HK1 (2020-2021),9.4,0,Môi trường và con người
1694598,010665,HK1 (2020-2021),7.3,0,Cơ sở văn hóa Việt Nam
1694598,002031,HK2 (2020-2021),6.9,1,Lập trình phân tích dữ liệu 1
1694598,001276,HK1 (2021-2022),7.2,0,Hành vi tổ chức
1694598,001076,HK1 (2021-2022),7.9,1,Tương tác người máy
1694598,003893,HK2 (2021-2022),6.9,0,Quản trị bán hàng
1694598,001295,HK2 (2021-2022),8.0,0,Quản trị nguồn nhân lực
1694598,002330,HK1 (2022-2023),0.0,1,Lập trình phân tích dữ liệu 2
1694598,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1694606,003345,HK2 (2019-2020),8.2,0,Vật lý đại cương
1694606,010665,HK2 (2020-2021),8.6,0,Cơ sở văn hóa Việt Nam
1694606,002031,HK2 (2020-2021),6.7,1,Lập trình phân tích dữ liệu 1
1694606,003206,HK2 (2020-2021),8.6,0,Môi trường và con người
1694606,001276,HK1 (2021-2022),6.4,0,Hành vi tổ chức
1694606,001076,HK1 (2021-2022),8.5,1,Tương tác người máy
1694606,003894,HK2 (2021-2022),5.5,0,Kế toán quản trị
1694606,001295,HK1 (2022-2023),8.2,0,Quản trị nguồn nhân lực
1694606,002330,HK1 (2022-2023),7.9,1,Lập trình phân tích dữ liệu 2
1694660,003395,HK2 (2019-2020),6.7,0,Logic học
1694660,000901,HK1 (2020-2021),0.0,1,Cấu trúc rời rạc
1694660,003325,HK2 (2020-2021),7.4,0,Tâm lý học đại cương
1694660,003453,HK1 (2021-2022),8.2,1,Tiếp thị điện tử
1694660,001076,HK1 (2021-2022),8.1,1,Tương tác người máy
1694660,002031,HK2 (2021-2022),6.5,1,Lập trình phân tích dữ liệu 1
1694660,001295,HK2 (2021-2022),6.0,0,Quản trị nguồn nhân lực
1694660,002330,HK1 (2022-2023),6.4,1,Lập trình phân tích dữ liệu 2
1694660,003893,HK2 (2022-2023),6.1,0,Quản trị bán hàng
1694660,003197,HK2 (2022-2023),7.8,0,Kỹ năng xây dựng kế hoạch
1694664,003217,HK1 (2020-2021),0.0,0,Quản trị học
1694664,003325,HK2 (2020-2021),6.8,0,Tâm lý học đại cương
1694664,003197,HK2 (2020-2021),7.2,0,Kỹ năng xây dựng kế hoạch
1694664,001076,HK1 (2021-2022),8.0,1,Tương tác người máy
1694664,003443,HK2 (2021-2022),3.4,1,Khai thác dữ liệu và ứng dụng
1694664,003758,HK2 (2021-2022),0.0,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1694664,003345,HK1 (2022-2023),5.4,0,Vật lý đại cương
1694729,003345,HK2 (2019-2020),7.9,0,Vật lý đại cương
1694729,003325,HK1 (2020-2021),7.6,0,Tâm lý học đại cương
1694729,003206,HK2 (2020-2021),8.1,0,Môi trường và con người
1694729,003893,HK1 (2021-2022),7.4,0,Quản trị bán hàng
1694729,001076,HK1 (2021-2022),7.9,1,Tương tác người máy
1694729,002031,HK2 (2021-2022),8.4,1,Lập trình phân tích dữ liệu 1
1694729,001295,HK2 (2021-2022),6.6,0,Quản trị nguồn nhân lực
1694729,003453,HK1 (2022-2023),9.1,1,Tiếp thị điện tử
1694729,002330,HK1 (2022-2023),6.0,1,Lập trình phân tích dữ liệu 2
1694729,003443,HK2 (2022-2023),6.6,1,Khai thác dữ liệu và ứng dụng
1694779,003345,HK2 (2019-2020),8.9,0,Vật lý đại cương
1694779,003197,HK1 (2020-2021),7.5,0,Kỹ năng xây dựng kế hoạch
1694779,010665,HK2 (2020-2021),8.3,0,Cơ sở văn hóa Việt Nam
1694779,001276,HK1 (2021-2022),6.3,0,Hành vi tổ chức
1694779,001076,HK1 (2021-2022),8.3,1,Tương tác người máy
1694779,003443,HK2 (2021-2022),7.3,1,Khai thác dữ liệu và ứng dụng
1694779,002031,HK2 (2021-2022),6.4,1,Lập trình phân tích dữ liệu 1
1694779,001295,HK2 (2021-2022),6.3,0,Quản trị nguồn nhân lực
1694779,003893,HK3 (2021-2022),7.8,0,Quản trị bán hàng
1694779,002330,HK1 (2022-2023),6.7,1,Lập trình phân tích dữ liệu 2
1694788,003345,HK2 (2019-2020),8.4,0,Vật lý đại cương
1694788,003217,HK1 (2020-2021),7.4,0,Quản trị học
1694788,002031,HK2 (2020-2021),7.6,1,Lập trình phân tích dữ liệu 1
1694788,003325,HK2 (2020-2021),8.3,0,Tâm lý học đại cương
1694788,001276,HK1 (2021-2022),7.0,0,Hành vi tổ chức
1694788,001076,HK1 (2021-2022),9.2,1,Tương tác người máy
1694788,003893,HK2 (2021-2022),7.3,0,Quản trị bán hàng
1694788,001295,HK1 (2022-2023),7.1,0,Quản trị nguồn nhân lực
1694788,002330,HK1 (2022-2023),7.3,1,Lập trình phân tích dữ liệu 2
1694798,003345,HK2 (2019-2020),9.2,0,Vật lý đại cương
1694798,003197,HK1 (2020-2021),7.8,0,Kỹ năng xây dựng kế hoạch
1694798,010665,HK2 (2020-2021),8.0,0,Cơ sở văn hóa Việt Nam
1694798,002031,HK2 (2020-2021),6.8,1,Lập trình phân tích dữ liệu 1
1694798,001276,HK1 (2021-2022),7.9,0,Hành vi tổ chức
1694798,001076,HK1 (2021-2022),8.1,1,Tương tác người máy
1694798,003443,HK2 (2021-2022),6.1,1,Khai thác dữ liệu và ứng dụng
1694798,003893,HK2 (2021-2022),6.9,0,Quản trị bán hàng
1694798,001295,HK2 (2021-2022),6.9,0,Quản trị nguồn nhân lực
1694798,002330,HK1 (2022-2023),7.9,1,Lập trình phân tích dữ liệu 2
1694823,003320,HK2 (2019-2020),7.1,0,Phương pháp tính
1694823,003196,HK1 (2020-2021),5.6,0,Giao tiếp kinh doanh
1694823,002031,HK2 (2020-2021),7.5,1,Lập trình phân tích dữ liệu 1
1694823,003325,HK2 (2020-2021),7.7,0,Tâm lý học đại cương
1694823,003443,HK1 (2021-2022),7.0,1,Khai thác dữ liệu và ứng dụng
1694823,003591,HK2 (2021-2022),5.9,1,Lập trình hướng đối tượng
1694823,003893,HK2 (2021-2022),5.9,0,Quản trị bán hàng
1694823,001295,HK2 (2021-2022),6.0,0,Quản trị nguồn nhân lực
1694823,003453,HK1 (2022-2023),7.5,1,Tiếp thị điện tử
1694823,002330,HK1 (2022-2023),6.9,1,Lập trình phân tích dữ liệu 2
1694839,003345,HK2 (2019-2020),8.3,0,Vật lý đại cương
1694839,003197,HK1 (2020-2021),6.2,0,Kỹ năng xây dựng kế hoạch
1694839,010665,HK2 (2020-2021),7.0,0,Cơ sở văn hóa Việt Nam
1694839,002031,HK2 (2020-2021),7.0,1,Lập trình phân tích dữ liệu 1
1694839,001276,HK1 (2021-2022),6.7,0,Hành vi tổ chức
1694839,001076,HK1 (2021-2022),7.6,1,Tương tác người máy
1694839,003443,HK2 (2021-2022),6.3,1,Khai thác dữ liệu và ứng dụng
1694839,003894,HK2 (2021-2022),0.5,0,Kế toán quản trị
1694839,001295,HK2 (2021-2022),6.6,0,Quản trị nguồn nhân lực
1694839,003893,HK3 (2021-2022),7.9,0,Quản trị bán hàng
1694839,002330,HK1 (2022-2023),6.8,1,Lập trình phân tích dữ liệu 2
1694873,003345,HK2 (2019-2020),7.0,0,Vật lý đại cương
1694873,003217,HK1 (2020-2021),7.4,0,Quản trị học
1694873,003245,HK2 (2020-2021),8.9,0,Tiếng Việt thực hành
1694873,002296,HK1 (2021-2022),6.8,0,Kiểm toán cơ bản
1694873,001276,HK1 (2021-2022),7.8,0,Hành vi tổ chức
1694873,001076,HK1 (2021-2022),7.3,1,Tương tác người máy
1694873,003894,HK2 (2021-2022),0.0,0,Kế toán quản trị
1694873,002031,HK2 (2021-2022),6.8,1,Lập trình phân tích dữ liệu 1
1694873,003893,HK3 (2021-2022),8.0,0,Quản trị bán hàng
1694873,002330,HK1 (2022-2023),8.4,1,Lập trình phân tích dữ liệu 2
1694894,003345,HK2 (2019-2020),8.6,0,Vật lý đại cương
1694894,000901,HK1 (2020-2021),6.0,1,Cấu trúc rời rạc
1694894,003325,HK1 (2020-2021),6.6,0,Tâm lý học đại cương
1694894,003591,HK1 (2020-2021),4.1,1,Lập trình hướng đối tượng
1694894,003197,HK2 (2020-2021),8.8,0,Kỹ năng xây dựng kế hoạch
1694894,001076,HK1 (2021-2022),8.2,1,Tương tác người máy
1694894,003443,HK2 (2021-2022),6.9,1,Khai thác dữ liệu và ứng dụng
1694894,003894,HK2 (2021-2022),0.5,0,Kế toán quản trị
1694894,002031,HK2 (2021-2022),5.7,1,Lập trình phân tích dữ liệu 1
1694894,002330,HK1 (2022-2023),5.7,1,Lập trình phân tích dữ liệu 2
1694894,001295,HK1 (2022-2023),6.9,0,Quản trị nguồn nhân lực
1694894,003893,HK2 (2022-2023),7.0,0,Quản trị bán hàng
1694981,003345,HK2 (2019-2020),6.9,0,Vật lý đại cương
1694981,003197,HK1 (2020-2021),8.1,0,Kỹ năng xây dựng kế hoạch
1694981,003245,HK2 (2020-2021),7.8,0,Tiếng Việt thực hành
1694981,002031,HK2 (2020-2021),7.5,1,Lập trình phân tích dữ liệu 1
1694981,001276,HK1 (2021-2022),6.9,0,Hành vi tổ chức
1694981,001295,HK2 (2021-2022),6.7,0,Quản trị nguồn nhân lực
1694981,003443,HK2 (2021-2022),5.2,1,Khai thác dữ liệu và ứng dụng
1694981,003894,HK2 (2021-2022),1.5,0,Kế toán quản trị
1694981,001076,HK1 (2022-2023),6.9,1,Tương tác người máy
1694981,002330,HK1 (2022-2023),7.0,1,Lập trình phân tích dữ liệu 2
1694981,003893,HK2 (2022-2023),5.8,0,Quản trị bán hàng
1695003,003345,HK2 (2019-2020),9.0,0,Vật lý đại cương
1695003,003197,HK1 (2020-2021),7.6,0,Kỹ năng xây dựng kế hoạch
1695003,010665,HK2 (2020-2021),8.3,0,Cơ sở văn hóa Việt Nam
1695003,002031,HK2 (2020-2021),6.4,1,Lập trình phân tích dữ liệu 1
1695003,001276,HK1 (2021-2022),7.9,0,Hành vi tổ chức
1695003,001076,HK1 (2021-2022),8.0,1,Tương tác người máy
1695003,003443,HK2 (2021-2022),7.9,1,Khai thác dữ liệu và ứng dụng
1695003,003893,HK2 (2021-2022),7.0,0,Quản trị bán hàng
1695003,001295,HK1 (2022-2023),6.8,0,Quản trị nguồn nhân lực
1695003,002330,HK1 (2022-2023),7.3,1,Lập trình phân tích dữ liệu 2
1695106,003345,HK2 (2019-2020),8.1,0,Vật lý đại cương
1695106,003217,HK1 (2020-2021),7.4,0,Quản trị học
1695106,003325,HK2 (2020-2021),7.4,0,Tâm lý học đại cương
1695106,001276,HK1 (2021-2022),6.4,0,Hành vi tổ chức
1695106,001076,HK1 (2021-2022),7.9,1,Tương tác người máy
1695106,002031,HK2 (2021-2022),6.8,1,Lập trình phân tích dữ liệu 1
1695106,001295,HK2 (2021-2022),7.3,0,Quản trị nguồn nhân lực
1695106,003893,HK3 (2021-2022),8.0,0,Quản trị bán hàng
1695106,002330,HK1 (2022-2023),7.8,1,Lập trình phân tích dữ liệu 2
1695138,003345,HK2 (2019-2020),6.7,0,Vật lý đại cương
1695138,003217,HK1 (2020-2021),5.8,0,Quản trị học
1695138,010665,HK1 (2020-2021),9.5,0,Cơ sở văn hóa Việt Nam
1695138,001276,HK1 (2021-2022),7.0,0,Hành vi tổ chức
1695138,001076,HK1 (2021-2022),7.7,1,Tương tác người máy
1695138,003894,HK2 (2021-2022),0.0,0,Kế toán quản trị
1695138,002031,HK2 (2021-2022),6.9,1,Lập trình phân tích dữ liệu 1
1695138,003893,HK3 (2021-2022),6.4,0,Quản trị bán hàng
1695138,001295,HK1 (2022-2023),7.9,0,Quản trị nguồn nhân lực
1695138,002330,HK1 (2022-2023),8.0,1,Lập trình phân tích dữ liệu 2
1695162,003345,HK2 (2019-2020),9.3,0,Vật lý đại cương
1695162,003197,HK1 (2020-2021),6.7,0,Kỹ năng xây dựng kế hoạch
1695162,010665,HK2 (2020-2021),7.5,0,Cơ sở văn hóa Việt Nam
1695162,002031,HK2 (2020-2021),7.1,1,Lập trình phân tích dữ liệu 1
1695162,001276,HK1 (2021-2022),7.4,0,Hành vi tổ chức
1695162,001076,HK1 (2021-2022),6.7,1,Tương tác người máy
1695162,003894,HK2 (2021-2022),6.1,0,Kế toán quản trị
1695162,001295,HK2 (2021-2022),6.4,0,Quản trị nguồn nhân lực
1695162,003893,HK3 (2021-2022),6.6,0,Quản trị bán hàng
1695162,002330,HK1 (2022-2023),8.2,1,Lập trình phân tích dữ liệu 2
1695175,003345,HK2 (2019-2020),8.1,0,Vật lý đại cương
1695175,003245,HK2 (2020-2021),8.0,0,Tiếng Việt thực hành
1695175,002296,HK1 (2021-2022),6.4,0,Kiểm toán cơ bản
1695175,001276,HK1 (2021-2022),6.5,0,Hành vi tổ chức
1695175,001076,HK1 (2021-2022),7.6,1,Tương tác người máy
1695175,002031,HK2 (2021-2022),6.2,1,Lập trình phân tích dữ liệu 1
1695175,003205,HK2 (2021-2022),6.5,0,Quản trị doanh nghiệp
1695175,003893,HK3 (2021-2022),6.8,0,Quản trị bán hàng
1695175,002330,HK1 (2022-2023),6.4,1,Lập trình phân tích dữ liệu 2
1695208,003345,HK2 (2019-2020),8.0,0,Vật lý đại cương
1695208,003217,HK1 (2020-2021),8.0,0,Quản trị học
1695208,003325,HK2 (2020-2021),7.9,0,Tâm lý học đại cương
1695208,001276,HK1 (2021-2022),7.4,0,Hành vi tổ chức
1695208,001076,HK1 (2021-2022),8.6,1,Tương tác người máy
1695208,003443,HK2 (2021-2022),7.0,1,Khai thác dữ liệu và ứng dụng
1695208,003894,HK2 (2021-2022),6.5,0,Kế toán quản trị
1695208,002031,HK2 (2021-2022),7.0,1,Lập trình phân tích dữ liệu 1
1695208,001295,HK2 (2021-2022),6.8,0,Quản trị nguồn nhân lực
1695208,002330,HK1 (2022-2023),7.0,1,Lập trình phân tích dữ liệu 2
1695256,003320,HK2 (2019-2020),8.4,0,Phương pháp tính
1695256,003196,HK1 (2020-2021),7.4,0,Giao tiếp kinh doanh
1695256,003195,HK2 (2020-2021),8.3,0,Xã hội học
1695256,002031,HK2 (2020-2021),6.4,1,Lập trình phân tích dữ liệu 1
1695256,001276,HK1 (2021-2022),6.1,0,Hành vi tổ chức
1695256,001076,HK1 (2021-2022),7.3,1,Tương tác người máy
1695256,003893,HK2 (2021-2022),7.5,0,Quản trị bán hàng
1695256,001295,HK1 (2022-2023),7.9,0,Quản trị nguồn nhân lực
1695256,002330,HK1 (2022-2023),7.8,1,Lập trình phân tích dữ liệu 2
1695280,003345,HK2 (2019-2020),8.6,0,Vật lý đại cương
1695280,003197,HK2 (2020-2021),7.1,0,Kỹ năng xây dựng kế hoạch
1695280,003203,HK2 (2020-2021),8.2,0,Âm nhạc – Nhạc lý và Guitar căn bản
1695280,002296,HK1 (2021-2022),6.8,0,Kiểm toán cơ bản
1695280,001276,HK1 (2021-2022),7.2,0,Hành vi tổ chức
1695280,003894,HK2 (2021-2022),0.5,0,Kế toán quản trị
1695280,002031,HK2 (2021-2022),6.7,1,Lập trình phân tích dữ liệu 1
1695280,001076,HK1 (2022-2023),7.0,1,Tương tác người máy
1695280,003893,HK3 (2022-2023),8.1,0,Quản trị bán hàng
1695280,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1695341,003345,HK2 (2019-2020),8.5,0,Vật lý đại cương
1695341,003197,HK1 (2020-2021),7.8,0,Kỹ năng xây dựng kế hoạch
1695341,003325,HK2 (2021-2022),6.8,0,Tâm lý học đại cương
1695341,003893,HK2 (2022-2023),0.0,0,Quản trị bán hàng
1695341,001295,HK2 (2022-2023),0.0,0,Quản trị nguồn nhân lực
1695341,001276,HK2 (2022-2023),0.0,0,Hành vi tổ chức
1695341,003591,HK2 (2022-2023),0.0,1,Lập trình hướng đối tượng
1695502,003395,HK2 (2019-2020),6.2,0,Logic học
1695502,003196,HK1 (2020-2021),7.9,0,Giao tiếp kinh doanh
1695502,003245,HK2 (2020-2021),8.4,0,Tiếng Việt thực hành
1695502,002031,HK2 (2020-2021),7.3,1,Lập trình phân tích dữ liệu 1
1695502,001276,HK1 (2021-2022),7.2,0,Hành vi tổ chức
1695502,001295,HK2 (2021-2022),6.3,0,Quản trị nguồn nhân lực
1695502,003893,HK2 (2021-2022),7.3,0,Quản trị bán hàng
1695502,001076,HK1 (2022-2023),8.5,1,Tương tác người máy
1695502,002330,HK1 (2022-2023),8.4,1,Lập trình phân tích dữ liệu 2
1695530,003395,HK2 (2019-2020),7.4,0,Logic học
1695530,003196,HK1 (2020-2021),6.8,0,Giao tiếp kinh doanh
1695530,003245,HK2 (2020-2021),8.5,0,Tiếng Việt thực hành
1695530,002031,HK2 (2020-2021),6.7,1,Lập trình phân tích dữ liệu 1
1695530,001276,HK1 (2021-2022),7.1,0,Hành vi tổ chức
1695530,001295,HK2 (2021-2022),6.5,0,Quản trị nguồn nhân lực
1695530,003893,HK2 (2021-2022),5.5,0,Quản trị bán hàng
1695530,001076,HK1 (2022-2023),7.6,1,Tương tác người máy
1695530,002330,HK1 (2022-2023),7.1,1,Lập trình phân tích dữ liệu 2
1695621,003395,HK2 (2019-2020),9.4,0,Logic học
1695621,003325,HK1 (2020-2021),7.3,0,Tâm lý học đại cương
1695621,002031,HK2 (2020-2021),7.2,1,Lập trình phân tích dữ liệu 1
1695621,003197,HK2 (2020-2021),9.7,0,Kỹ năng xây dựng kế hoạch
1695621,003893,HK1 (2021-2022),8.0,0,Quản trị bán hàng
1695621,001076,HK1 (2021-2022),8.9,1,Tương tác người máy
1695621,001295,HK2 (2021-2022),7.3,0,Quản trị nguồn nhân lực
1695621,001276,HK1 (2022-2023),8.0,0,Hành vi tổ chức
1695621,002330,HK1 (2022-2023),6.5,1,Lập trình phân tích dữ liệu 2
1695692,003345,HK2 (2019-2020),8.9,0,Vật lý đại cương
1695692,003325,HK1 (2020-2021),8.4,0,Tâm lý học đại cương
1695692,003197,HK1 (2020-2021),8.4,0,Kỹ năng xây dựng kế hoạch
1695692,001295,HK2 (2020-2021),7.7,0,Quản trị nguồn nhân lực
1695692,002031,HK2 (2020-2021),8.5,1,Lập trình phân tích dữ liệu 1
1695692,001276,HK1 (2021-2022),7.0,0,Hành vi tổ chức
1695692,001076,HK1 (2021-2022),8.6,1,Tương tác người máy
1695692,003894,HK2 (2021-2022),0.0,0,Kế toán quản trị
1695692,003893,HK3 (2021-2022),7.5,0,Quản trị bán hàng
1695692,002330,HK1 (2022-2023),7.1,1,Lập trình phân tích dữ liệu 2
1695692,002296,HK1 (2022-2023),6.7,0,Kiểm toán cơ bản
1695692,003245,HK1 (2022-2023),10.0,0,Tiếng Việt thực hành
1695692,003206,HK1 (2022-2023),8.3,0,Môi trường và con người
1695799,003395,HK2 (2019-2020),6.6,0,Logic học
1695799,001295,HK2 (2021-2022),7.0,0,Quản trị nguồn nhân lực
1695799,003325,HK2 (2021-2022),7.3,0,Tâm lý học đại cương
1695799,003894,HK2 (2021-2022),1.0,0,Kế toán quản trị
1695799,003206,HK2 (2021-2022),9.1,0,Môi trường và con người
1695799,003591,HK3 (2021-2022),5.2,1,Lập trình hướng đối tượng
1695799,002031,HK1 (2022-2023),0.0,1,Lập trình phân tích dữ liệu 1
1695799,001076,HK2 (2022-2023),0.0,1,Tương tác người máy
1695885,003395,HK1 (2020-2021),0.0,0,Logic học
1695885,003206,HK1 (2020-2021),5.8,0,Môi trường và con người
1695885,003203,HK2 (2020-2021),7.6,0,Âm nhạc – Nhạc lý và Guitar căn bản
1695885,002031,HK2 (2020-2021),0.0,1,Lập trình phân tích dữ liệu 1
1695885,003591,HK1 (2021-2022),6.1,1,Lập trình hướng đối tượng
1695885,003894,HK2 (2021-2022),2.0,0,Kế toán quản trị
1695969,003320,HK2 (2019-2020),5.6,0,Phương pháp tính
1695969,003196,HK1 (2020-2021),5.1,0,Giao tiếp kinh doanh
1695969,002031,HK2 (2020-2021),5.8,1,Lập trình phân tích dữ liệu 1
1695969,001276,HK1 (2021-2022),6.4,0,Hành vi tổ chức
1695969,001076,HK1 (2021-2022),7.4,1,Tương tác người máy
1695969,003245,HK1 (2021-2022),7.3,0,Tiếng Việt thực hành
1695969,001295,HK1 (2022-2023),6.5,0,Quản trị nguồn nhân lực
1695969,003893,HK2 (2022-2023),6.0,0,Quản trị bán hàng
1695969,001366,HK2 (2023-2024),,1,Automat & ngôn ngữ hình thức
1695977,003395,HK2 (2019-2020),7.3,0,Logic học
1695977,003217,HK1 (2020-2021),7.3,0,Quản trị học
1695977,010665,HK2 (2020-2021),7.6,0,Cơ sở văn hóa Việt Nam
1695977,002031,HK2 (2020-2021),7.0,1,Lập trình phân tích dữ liệu 1
1695977,001276,HK1 (2021-2022),7.0,0,Hành vi tổ chức
1695977,001076,HK1 (2021-2022),8.0,1,Tương tác người máy
1695977,003893,HK2 (2021-2022),6.5,0,Quản trị bán hàng
1695977,001295,HK1 (2022-2023),7.4,0,Quản trị nguồn nhân lực
1695977,002330,HK1 (2022-2023),7.9,1,Lập trình phân tích dữ liệu 2
1696082,003395,HK2 (2019-2020),7.7,0,Logic học
1696082,003205,HK1 (2020-2021),7.6,0,Quản trị doanh nghiệp
1696082,003325,HK2 (2020-2021),8.3,0,Tâm lý học đại cương
1696082,001276,HK1 (2021-2022),6.7,0,Hành vi tổ chức
1696082,001076,HK1 (2021-2022),8.2,1,Tương tác người máy
1696082,002031,HK2 (2021-2022),7.0,1,Lập trình phân tích dữ liệu 1
1696082,003893,HK2 (2021-2022),7.4,0,Quản trị bán hàng
1696082,002330,HK1 (2022-2023),5.8,1,Lập trình phân tích dữ liệu 2
1696082,001295,HK1 (2022-2023),6.5,0,Quản trị nguồn nhân lực
1696288,003345,HK2 (2019-2020),8.3,0,Vật lý đại cương
1696288,003197,HK1 (2020-2021),5.7,0,Kỹ năng xây dựng kế hoạch
1696288,003245,HK2 (2020-2021),7.3,0,Tiếng Việt thực hành
1696288,001276,HK1 (2021-2022),5.8,0,Hành vi tổ chức
1696288,001076,HK1 (2021-2022),8.0,1,Tương tác người máy
