IDSinhVien,MaMonHoc,TenDot,DiemTongKet,ThuocKCNTT,TenMonHoc
1740079,004353,HK2 (2020-2021),7.6,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740080,003605,HK2 (2017-2018),8.6,0,Phương pháp tính
1740080,015400,HK1 (2018-2019),9.1,1,Công nghệ thông tin trong chuyển đổi số
1740080,001729,HK2 (2018-2019),8.1,1,Tương tác người máy
1740080,002876,HK2 (2018-2019),9.6,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1740080,004351,HK1 (2019-2020),8.8,1,Kỹ thuật điện tử
1740080,002804,HK2 (2019-2020),8.7,1,Lập trình phân tán với công nghệ Java
1740080,003950,HK1 (2020-2021),8.7,1,Lập trình WWW (Java)
1740080,003951,HK1 (2020-2021),8.6,1,Lập trình IoTs
1740080,004024,HK2 (2020-2021),9.9,1,Nhập môn dữ liệu lớn
1740080,003953,HK2 (2020-2021),7.9,1,Lập trình phân tích dữ liệu 2
1740080,004196,HK2 (2020-2021),10.0,1,Quản lý dự án CNTT
1740081,003631,HK2 (2017-2018),9.6,0,Vật lý đại cương
1740081,015396,HK1 (2018-2019),9.9,0,Ứng dụng 5S và Kaizen trong sản xuất
1740081,001724,HK2 (2018-2019),9.6,1,Hệ quản trị cơ sở dữ liệu
1740081,004351,HK1 (2019-2020),9.2,1,Kỹ thuật điện tử
1740081,004248,HK2 (2019-2020),9.4,1,Lập trình mạng với Qt Framework
1740081,003733,HK1 (2020-2021),9.2,0,Cơ sở văn hóa Việt Nam
1740081,004196,HK2 (2020-2021),8.2,1,Quản lý dự án CNTT
1740081,003953,HK2 (2020-2021),7.9,1,Lập trình phân tích dữ liệu 2
1740082,003605,HK2 (2017-2018),7.6,0,Phương pháp tính
1740082,015400,HK1 (2018-2019),7.2,1,Công nghệ thông tin trong chuyển đổi số
1740082,001729,HK2 (2018-2019),7.7,1,Tương tác người máy
1740082,001724,HK2 (2018-2019),7.7,1,Hệ quản trị cơ sở dữ liệu
1740082,004351,HK1 (2019-2020),8.4,1,Kỹ thuật điện tử
1740082,004099,HK1 (2019-2020),8.2,1,Khai thác dữ liệu và ứng dụng
1740082,002804,HK2 (2019-2020),8.3,1,Lập trình phân tán với công nghệ Java
1740082,003950,HK1 (2020-2021),7.9,1,Lập trình WWW (Java)
1740082,004196,HK2 (2020-2021),8.2,1,Quản lý dự án CNTT
1740082,001730,HK2 (2020-2021),7.3,1,Automat & ngôn ngữ hình thức
1740083,003783,HK2 (2017-2018),8.1,0,Hàm phức và phép biến đổi Laplace
1740083,015395,HK1 (2018-2019),9.7,0,Ứng dụng hóa học trong Công nghiệp
1740083,001724,HK2 (2018-2019),9.3,1,Hệ quản trị cơ sở dữ liệu
1740083,004022,HK1 (2019-2020),8.1,1,Lập trình phân tích dữ liệu 1
1740083,002804,HK2 (2019-2020),8.4,1,Lập trình phân tán với công nghệ Java
1740083,003950,HK1 (2020-2021),8.7,1,Lập trình WWW (Java)
1740083,003633,HK1 (2020-2021),8.3,0,Tiếng Việt thực hành
1740083,004195,HK2 (2020-2021),8.2,1,Lập trình thiết bị di động nâng cao
1740083,004196,HK2 (2020-2021),8.3,1,Quản lý dự án CNTT
1740084,003631,HK2 (2017-2018),8.6,0,Vật lý đại cương
1740084,003582,HK1 (2018-2019),8.3,0,Kỹ năng xây dựng kế hoạch
1740084,002990,HK2 (2018-2019),5.0,1,Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1740084,001729,HK2 (2018-2019),7.9,1,Tương tác người máy
1740084,004099,HK1 (2019-2020),6.6,1,Khai thác dữ liệu và ứng dụng
1740084,004351,HK1 (2019-2020),7.4,1,Kỹ thuật điện tử
1740084,004022,HK1 (2019-2020),6.8,1,Lập trình phân tích dữ liệu 1
1740084,003406,HK2 (2019-2020),7.2,1,Lập trình Phân Tán Công Nghệ .NET
1740084,004202,HK1 (2020-2021),6.6,1,Lập trình WWW (.NET)
1740084,003951,HK1 (2020-2021),8.4,1,Lập trình IoTs
1740084,004195,HK2 (2020-2021),6.2,1,Lập trình thiết bị di động nâng cao
1740084,004196,HK2 (2020-2021),8.3,1,Quản lý dự án CNTT
1740085,003605,HK2 (2017-2018),9.9,0,Phương pháp tính
1740085,003877,HK1 (2018-2019),8.6,0,Môi trường và con người
1740085,001724,HK2 (2018-2019),8.6,1,Hệ quản trị cơ sở dữ liệu
1740085,004150,HK2 (2018-2019),8.9,0,Thương mại điện tử
1740085,004351,HK1 (2019-2020),8.3,1,Kỹ thuật điện tử
1740085,002804,HK2 (2019-2020),8.6,1,Lập trình phân tán với công nghệ Java
1740085,003733,HK1 (2020-2021),8.7,0,Cơ sở văn hóa Việt Nam
1740085,003953,HK2 (2020-2021),9.2,1,Lập trình phân tích dữ liệu 2
1740085,003952,HK2 (2020-2021),9.8,0,Tiếp thị điện tử
1740085,004196,HK2 (2020-2021),8.6,1,Quản lý dự án CNTT
1740086,003605,HK2 (2017-2018),9.4,0,Phương pháp tính
1740086,015400,HK1 (2018-2019),8.8,1,Công nghệ thông tin trong chuyển đổi số
1740086,002876,HK2 (2018-2019),8.8,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1740086,004150,HK2 (2018-2019),9.9,0,Thương mại điện tử
1740086,004022,HK1 (2019-2020),9.8,1,Lập trình phân tích dữ liệu 1
1740086,002804,HK2 (2019-2020),8.6,1,Lập trình phân tán với công nghệ Java
1740086,003950,HK1 (2020-2021),8.6,1,Lập trình WWW (Java)
1740086,003622,HK1 (2020-2021),9.1,0,Tâm lý học đại cương
1740086,004196,HK2 (2020-2021),9.0,1,Quản lý dự án CNTT
1740086,004024,HK2 (2020-2021),9.5,1,Nhập môn dữ liệu lớn
1740086,004195,HK2 (2020-2021),8.8,1,Lập trình thiết bị di động nâng cao
1740087,003605,HK2 (2017-2018),8.1,0,Phương pháp tính
1740087,001479,HK1 (2018-2019),8.9,0,Địa lí kinh tế
1740087,001724,HK2 (2018-2019),7.6,1,Hệ quản trị cơ sở dữ liệu
1740087,002990,HK2 (2018-2019),7.4,1,Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1740087,004150,HK2 (2018-2019),8.6,0,Thương mại điện tử
1740087,004351,HK1 (2019-2020),7.9,1,Kỹ thuật điện tử
1740087,004099,HK1 (2019-2020),6.8,1,Khai thác dữ liệu và ứng dụng
1740087,004022,HK1 (2019-2020),8.1,1,Lập trình phân tích dữ liệu 1
1740087,003406,HK2 (2019-2020),7.8,1,Lập trình Phân Tán Công Nghệ .NET
1740087,004202,HK1 (2020-2021),7.6,1,Lập trình WWW (.NET)
1740087,003951,HK1 (2020-2021),7.0,1,Lập trình IoTs
1740087,004353,HK2 (2020-2021),6.6,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740088,003783,HK2 (2017-2018),9.8,0,Hàm phức và phép biến đổi Laplace
1740088,002990,HK2 (2018-2019),8.9,1,Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1740088,014192,HK1 (2020-2021),8.8,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1740088,004024,HK2 (2020-2021),8.6,1,Nhập môn dữ liệu lớn
1740089,003697,HK2 (2017-2018),8.4,0,Toán ứng dụng
1740089,015396,HK1 (2018-2019),6.4,0,Ứng dụng 5S và Kaizen trong sản xuất
1740089,001724,HK2 (2018-2019),8.2,1,Hệ quản trị cơ sở dữ liệu
1740089,002876,HK2 (2018-2019),6.6,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1740089,004150,HK2 (2018-2019),7.9,0,Thương mại điện tử
1740089,004022,HK1 (2019-2020),8.0,1,Lập trình phân tích dữ liệu 1
1740089,004351,HK1 (2019-2020),6.2,1,Kỹ thuật điện tử
1740089,002804,HK2 (2019-2020),8.1,1,Lập trình phân tán với công nghệ Java
1740089,003950,HK1 (2020-2021),7.2,1,Lập trình WWW (Java)
1740089,001730,HK2 (2020-2021),7.4,1,Automat & ngôn ngữ hình thức
1740089,003953,HK2 (2020-2021),7.7,1,Lập trình phân tích dữ liệu 2
1740090,003822,HK2 (2017-2018),7.0,0,Logic học
1740090,003582,HK1 (2018-2019),6.4,0,Kỹ năng xây dựng kế hoạch
1740090,001729,HK2 (2018-2019),8.1,1,Tương tác người máy
1740090,004150,HK2 (2018-2019),8.3,0,Thương mại điện tử
1740090,004351,HK1 (2019-2020),6.6,1,Kỹ thuật điện tử
1740090,002804,HK2 (2019-2020),8.2,1,Lập trình phân tán với công nghệ Java
1740090,003950,HK1 (2020-2021),7.4,1,Lập trình WWW (Java)
1740090,003733,HK1 (2020-2021),6.4,0,Cơ sở văn hóa Việt Nam
1740090,004353,HK2 (2020-2021),8.1,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740090,001730,HK2 (2020-2021),7.6,1,Automat & ngôn ngữ hình thức
1740090,003953,HK2 (2020-2021),8.2,1,Lập trình phân tích dữ liệu 2
1740091,003822,HK2 (2017-2018),7.4,0,Logic học
1740091,001479,HK1 (2018-2019),7.7,0,Địa lí kinh tế
1740091,001724,HK2 (2018-2019),8.6,1,Hệ quản trị cơ sở dữ liệu
1740091,002990,HK2 (2018-2019),8.3,1,Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1740091,004099,HK1 (2019-2020),8.1,1,Khai thác dữ liệu và ứng dụng
1740091,004351,HK1 (2019-2020),6.7,1,Kỹ thuật điện tử
1740091,003406,HK2 (2019-2020),8.2,1,Lập trình Phân Tán Công Nghệ .NET
1740091,004202,HK1 (2020-2021),8.3,1,Lập trình WWW (.NET)
1740091,003953,HK2 (2020-2021),7.2,1,Lập trình phân tích dữ liệu 2
1740091,004195,HK2 (2020-2021),8.8,1,Lập trình thiết bị di động nâng cao
1740091,001730,HK2 (2020-2021),8.3,1,Automat & ngôn ngữ hình thức
1740092,003697,HK2 (2017-2018),7.9,0,Toán ứng dụng
1740092,015400,HK1 (2018-2019),6.0,1,Công nghệ thông tin trong chuyển đổi số
1740092,001724,HK2 (2018-2019),6.3,1,Hệ quản trị cơ sở dữ liệu
1740092,004150,HK2 (2018-2019),7.9,0,Thương mại điện tử
1740092,004099,HK1 (2019-2020),5.4,1,Khai thác dữ liệu và ứng dụng
1740092,002804,HK2 (2019-2020),6.5,1,Lập trình phân tán với công nghệ Java
1740092,003950,HK1 (2020-2021),4.8,1,Lập trình WWW (Java)
1740092,003748,HK1 (2020-2021),7.7,0,Hội Họa
1740092,003953,HK2 (2020-2021),8.1,1,Lập trình phân tích dữ liệu 2
1740092,003952,HK2 (2020-2021),8.1,0,Tiếp thị điện tử
1740093,003605,HK2 (2017-2018),7.3,0,Phương pháp tính
1740093,003582,HK1 (2018-2019),7.6,0,Kỹ năng xây dựng kế hoạch
1740093,001729,HK2 (2018-2019),7.3,1,Tương tác người máy
1740093,002876,HK2 (2018-2019),8.1,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1740093,004351,HK1 (2019-2020),5.8,1,Kỹ thuật điện tử
1740093,004099,HK1 (2019-2020),3.4,1,Khai thác dữ liệu và ứng dụng
1740093,002804,HK2 (2019-2020),7.2,1,Lập trình phân tán với công nghệ Java
1740093,003950,HK1 (2020-2021),5.8,1,Lập trình WWW (Java)
1740093,003951,HK1 (2020-2021),0.8,1,Lập trình IoTs
1740093,003634,HK1 (2020-2021),8.4,0,Âm nhạc – Nhạc lý và Guitar căn bản
1740093,004353,HK2 (2020-2021),1.7,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740093,004196,HK2 (2020-2021),8.2,1,Quản lý dự án CNTT
1740094,003697,HK2 (2017-2018),6.7,0,Toán ứng dụng
1740094,003877,HK1 (2018-2019),7.6,0,Môi trường và con người
1740094,001729,HK2 (2018-2019),7.4,1,Tương tác người máy
1740094,004150,HK2 (2018-2019),7.8,0,Thương mại điện tử
1740094,002804,HK2 (2019-2020),9.6,1,Lập trình phân tán với công nghệ Java
1740094,003950,HK1 (2020-2021),8.7,1,Lập trình WWW (Java)
1740094,003622,HK1 (2020-2021),6.6,0,Tâm lý học đại cương
1740094,001730,HK2 (2020-2021),8.2,1,Automat & ngôn ngữ hình thức
1740094,004024,HK2 (2020-2021),7.5,1,Nhập môn dữ liệu lớn
1740094,004353,HK2 (2020-2021),7.4,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740095,003605,HK2 (2017-2018),8.7,0,Phương pháp tính
1740095,001729,HK2 (2018-2019),8.7,1,Tương tác người máy
1740095,004150,HK2 (2018-2019),8.9,0,Thương mại điện tử
1740095,004099,HK1 (2019-2020),6.5,1,Khai thác dữ liệu và ứng dụng
1740095,004248,HK2 (2019-2020),7.7,1,Lập trình mạng với Qt Framework
1740095,004352,HK1 (2020-2021),8.1,1,Phát triển ứng dụng Web với Qt Engine
1740095,003633,HK1 (2020-2021),8.4,0,Tiếng Việt thực hành
1740095,004353,HK2 (2020-2021),7.8,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740095,004024,HK2 (2020-2021),8.1,1,Nhập môn dữ liệu lớn
1740095,003952,HK2 (2020-2021),8.6,0,Tiếp thị điện tử
1740096,003631,HK2 (2017-2018),8.2,0,Vật lý đại cương
1740096,002876,HK2 (2018-2019),7.5,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1740096,004351,HK1 (2019-2020),7.1,1,Kỹ thuật điện tử
1740096,002804,HK2 (2019-2020),6.6,1,Lập trình phân tán với công nghệ Java
1740096,003634,HK1 (2020-2021),7.8,0,Âm nhạc – Nhạc lý và Guitar căn bản
1740096,001730,HK2 (2020-2021),7.2,1,Automat & ngôn ngữ hình thức
1740096,004195,HK2 (2020-2021),7.6,1,Lập trình thiết bị di động nâng cao
1740097,003631,HK2 (2017-2018),9.9,0,Vật lý đại cương
1740097,015395,HK1 (2018-2019),8.3,0,Ứng dụng hóa học trong Công nghiệp
1740097,001729,HK2 (2018-2019),9.3,1,Tương tác người máy
1740097,001724,HK2 (2018-2019),8.6,1,Hệ quản trị cơ sở dữ liệu
1740097,004099,HK1 (2019-2020),9.7,1,Khai thác dữ liệu và ứng dụng
1740097,004351,HK1 (2019-2020),9.5,1,Kỹ thuật điện tử
1740097,002804,HK2 (2019-2020),8.6,1,Lập trình phân tán với công nghệ Java
1740097,003950,HK1 (2020-2021),8.4,1,Lập trình WWW (Java)
1740097,003951,HK1 (2020-2021),8.9,1,Lập trình IoTs
1740097,004353,HK2 (2020-2021),9.9,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740097,003952,HK2 (2020-2021),8.8,0,Tiếp thị điện tử
1740097,003953,HK2 (2020-2021),9.5,1,Lập trình phân tích dữ liệu 2
1740098,003631,HK2 (2017-2018),7.5,0,Vật lý đại cương
1740098,015400,HK1 (2018-2019),7.4,1,Công nghệ thông tin trong chuyển đổi số
1740098,001729,HK2 (2018-2019),8.8,1,Tương tác người máy
1740098,001724,HK2 (2018-2019),8.4,1,Hệ quản trị cơ sở dữ liệu
1740098,004099,HK1 (2019-2020),5.5,1,Khai thác dữ liệu và ứng dụng
1740098,004022,HK1 (2019-2020),7.7,1,Lập trình phân tích dữ liệu 1
1740098,004351,HK1 (2019-2020),6.6,1,Kỹ thuật điện tử
1740098,004248,HK2 (2019-2020),8.1,1,Lập trình mạng với Qt Framework
1740098,004352,HK1 (2020-2021),8.8,1,Phát triển ứng dụng Web với Qt Engine
1740098,004195,HK2 (2020-2021),8.7,1,Lập trình thiết bị di động nâng cao
1740098,004353,HK2 (2020-2021),7.5,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1740098,004024,HK2 (2020-2021),7.7,1,Nhập môn dữ liệu lớn
1740099,003822,HK2 (2017-2018),8.9,0,Logic học
1740099,001724,HK2 (2018-2019),7.6,1,Hệ quản trị cơ sở dữ liệu
1740099,003406,HK2 (2019-2020),6.3,1,Lập trình Phân Tán Công Nghệ .NET
1740099,004202,HK1 (2020-2021),8.4,1,Lập trình WWW (.NET)
1740099,014192,HK1 (2020-2021),7.2,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1740099,001730,HK2 (2020-2021),8.3,1,Automat & ngôn ngữ hình thức
1740100,003631,HK2 (2017-2018),5.7,0,Vật lý đại cương
1740100,015395,HK1 (2018-2019),6.3,0,Ứng dụng hóa học trong Công nghiệp
1740100,001724,HK2 (2018-2019),6.2,1,Hệ quản trị cơ sở dữ liệu
1740100,001729,HK2 (2018-2019),6.1,1,Tương tác người máy
1740100,004099,HK1 (2019-2020),6.1,1,Khai thác dữ liệu và ứng dụng
1740100,004351,HK1 (2019-2020),6.7,1,Kỹ thuật điện tử
1740100,004248,HK2 (2019-2020),7.7,1,Lập trình mạng với Qt Framework
1740100,004352,HK1 (2020-2021),7.6,1,Phát triển ứng dụng Web với Qt Engine
1740100,003622,HK1 (2020-2021),7.1,0,Tâm lý học đại cương
1740100,004024,HK2 (2020-2021),7.3,1,Nhập môn dữ liệu lớn
1740100,004195,HK2 (2020-2021),8.6,1,Lập trình thiết bị di động nâng cao
1740100,001730,HK2 (2020-2021),9.8,1,Automat & ngôn ngữ hình thức
1840001,003697,HK2 (2018-2019),6.1,0,Toán ứng dụng
1840001,001724,HK2 (2019-2020),2.8,1,Hệ quản trị cơ sở dữ liệu
1840001,004150,HK2 (2019-2020),5.6,0,Thương mại điện tử
1840001,002804,HK2 (2020-2021),6.2,1,Lập trình phân tán với công nghệ Java
1840001,003633,HK1 (2021-2022),4.9,0,Tiếng Việt thực hành
1840001,004195,HK2 (2021-2022),2.0,1,Lập trình thiết bị di động nâng cao
1840001,004353,HK2 (2021-2022),6.9,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1840001,004196,HK2 (2021-2022),2.7,1,Quản lý dự án CNTT
1840002,003697,HK2 (2018-2019),8.0,0,Toán ứng dụng
1840002,015396,HK1 (2019-2020),0.1,0,Ứng dụng 5S và Kaizen trong sản xuất
1840002,002876,HK2 (2019-2020),7.0,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1840002,004351,HK1 (2020-2021),7.7,1,Kỹ thuật điện tử
1840002,002804,HK2 (2020-2021),8.4,1,Lập trình phân tán với công nghệ Java
1840002,003664,HK1 (2021-2022),7.7,0,Xã hội học
1840002,004353,HK2 (2021-2022),7.6,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1840002,004195,HK2 (2021-2022),4.8,1,Lập trình thiết bị di động nâng cao
1840003,003822,HK2 (2018-2019),8.2,0,Logic học
1840003,001724,HK2 (2019-2020),9.4,1,Hệ quản trị cơ sở dữ liệu
1840003,004351,HK1 (2020-2021),9.6,1,Kỹ thuật điện tử
1840003,004248,HK2 (2020-2021),8.3,1,Lập trình mạng với Qt Framework
1840003,003634,HK1 (2021-2022),8.2,0,Âm nhạc – Nhạc lý và Guitar căn bản
1840003,004024,HK2 (2021-2022),9.3,1,Nhập môn dữ liệu lớn
1840003,003952,HK2 (2021-2022),9.3,0,Tiếp thị điện tử
1840004,003631,HK2 (2018-2019),9.5,0,Vật lý đại cương
1840004,001729,HK2 (2019-2020),8.6,1,Tương tác người máy
1840004,004099,HK1 (2020-2021),8.4,1,Khai thác dữ liệu và ứng dụng
1840004,004248,HK2 (2020-2021),8.8,1,Lập trình mạng với Qt Framework
1840004,003633,HK1 (2021-2022),8.1,0,Tiếng Việt thực hành
1840004,004196,HK2 (2021-2022),7.3,1,Quản lý dự án CNTT
1840004,003952,HK2 (2021-2022),8.7,0,Tiếp thị điện tử
1840005,003783,HK2 (2018-2019),8.8,0,Hàm phức và phép biến đổi Laplace
1840005,002990,HK2 (2019-2020),8.8,1,Lập Trình Hướng Sự Kiện với Công Nghệ .NET
1840005,003664,HK1 (2021-2022),7.5,0,Xã hội học
1840005,003952,HK2 (2021-2022),9.4,0,Tiếp thị điện tử
1840006,003822,HK2 (2018-2019),7.1,0,Logic học
1840006,001479,HK1 (2019-2020),8.1,0,Địa lí kinh tế
1840006,001729,HK2 (2019-2020),6.5,1,Tương tác người máy
1840006,004150,HK2 (2019-2020),7.9,0,Thương mại điện tử
1840006,004248,HK2 (2020-2021),8.8,1,Lập trình mạng với Qt Framework
1840006,003733,HK1 (2021-2022),8.1,0,Cơ sở văn hóa Việt Nam
1840006,003953,HK2 (2021-2022),7.6,1,Lập trình phân tích dữ liệu 2
1840007,003822,HK2 (2018-2019),9.9,0,Logic học
1840007,015400,HK1 (2019-2020),7.1,1,Công nghệ thông tin trong chuyển đổi số
1840007,001729,HK2 (2019-2020),8.7,1,Tương tác người máy
1840007,004150,HK2 (2019-2020),8.5,0,Thương mại điện tử
1840007,004248,HK2 (2020-2021),8.1,1,Lập trình mạng với Qt Framework
1840007,004352,HK1 (2021-2022),8.4,1,Phát triển ứng dụng Web với Qt Engine
1840007,003664,HK1 (2021-2022),9.7,0,Xã hội học
1840007,004195,HK2 (2021-2022),10.0,1,Lập trình thiết bị di động nâng cao
1840008,003631,HK2 (2018-2019),8.5,0,Vật lý đại cương
1840008,015396,HK1 (2019-2020),7.7,0,Ứng dụng 5S và Kaizen trong sản xuất
1840008,001724,HK2 (2019-2020),8.2,1,Hệ quản trị cơ sở dữ liệu
1840008,001729,HK2 (2019-2020),6.2,1,Tương tác người máy
1840008,004022,HK1 (2020-2021),8.1,1,Lập trình phân tích dữ liệu 1
1840008,004351,HK1 (2020-2021),8.7,1,Kỹ thuật điện tử
1840008,002804,HK2 (2020-2021),7.2,1,Lập trình phân tán với công nghệ Java
1840008,003950,HK1 (2021-2022),8.6,1,Lập trình WWW (Java)
1840008,004196,HK2 (2021-2022),7.8,1,Quản lý dự án CNTT
1840008,004353,HK2 (2021-2022),6.0,1,Kiến trúc hướng dịch vụ và Điện toán đám mây
1840008,004024,HK2 (2021-2022),9.2,1,Nhập môn dữ liệu lớn
1840009,003783,HK2 (2018-2019),5.8,0,Hàm phức và phép biến đổi Laplace
1840009,001724,HK2 (2019-2020),7.1,1,Hệ quản trị cơ sở dữ liệu
1840009,002804,HK2 (2020-2021),6.3,1,Lập trình phân tán với công nghệ Java
1840009,003950,HK1 (2021-2022),7.9,1,Lập trình WWW (Java)
1840009,003733,HK1 (2021-2022),7.4,0,Cơ sở văn hóa Việt Nam
1840009,004196,HK2 (2021-2022),6.6,1,Quản lý dự án CNTT
1840009,003952,HK2 (2021-2022),4.0,0,Tiếp thị điện tử
1840010,003783,HK2 (2018-2019),8.5,0,Hàm phức và phép biến đổi Laplace
1840010,015395,HK1 (2019-2020),8.7,0,Ứng dụng hóa học trong Công nghiệp
1840010,004150,HK2 (2019-2020),8.5,0,Thương mại điện tử
1840010,014192,HK1 (2021-2022),7.5,0,Kỹ năng sử dụng bàn phím và thiết bị văn phòng
1840011,003697,HK2 (2018-2019),7.4,0,Toán ứng dụng
1840011,004150,HK2 (2019-2020),8.1,0,Thương mại điện tử
1840011,003733,HK1 (2021-2022),5.6,0,Cơ sở văn hóa Việt Nam
1840011,003953,HK2 (2021-2022),9.5,1,Lập trình phân tích dữ liệu 2
1840012,003605,HK2 (2018-2019),8.8,0,Phương pháp tính
1840012,001724,HK2 (2019-2020),8.9,1,Hệ quản trị cơ sở dữ liệu
1840012,002804,HK2 (2020-2021),7.5,1,Lập trình phân tán với công nghệ Java
1840012,003633,HK1 (2021-2022),8.7,0,Tiếng Việt thực hành
1840012,003952,HK2 (2021-2022),8.0,0,Tiếp thị điện tử
1840012,001730,HK2 (2021-2022),8.0,1,Automat & ngôn ngữ hình thức
1840013,003631,HK2 (2018-2019),7.4,0,Vật lý đại cương
1840013,003877,HK1 (2019-2020),7.4,0,Môi trường và con người
1840013,001729,HK2 (2019-2020),0.8,1,Tương tác người máy
1840013,001724,HK2 (2019-2020),7.4,1,Hệ quản trị cơ sở dữ liệu
1840013,004022,HK1 (2020-2021),7.1,1,Lập trình phân tích dữ liệu 1
1840013,004351,HK1 (2020-2021),6.7,1,Kỹ thuật điện tử
1840013,004099,HK1 (2020-2021),8.1,1,Khai thác dữ liệu và ứng dụng
1840013,002804,HK2 (2020-2021),8.2,1,Lập trình phân tán với công nghệ Java
1840013,003950,HK1 (2021-2022),7.1,1,Lập trình WWW (Java)
1840013,003953,HK2 (2021-2022),8.2,1,Lập trình phân tích dữ liệu 2
1840013,004195,HK2 (2021-2022),5.6,1,Lập trình thiết bị di động nâng cao
1840013,004196,HK2 (2021-2022),4.0,1,Quản lý dự án CNTT
1840014,003783,HK2 (2018-2019),7.6,0,Hàm phức và phép biến đổi Laplace
1840014,015396,HK1 (2019-2020),8.4,0,Ứng dụng 5S và Kaizen trong sản xuất
1840014,001724,HK2 (2019-2020),6.3,1,Hệ quản trị cơ sở dữ liệu
1840014,004022,HK1 (2020-2021),7.7,1,Lập trình phân tích dữ liệu 1
1840014,003406,HK2 (2020-2021),9.8,1,Lập trình Phân Tán Công Nghệ .NET
1840014,004202,HK1 (2021-2022),6.7,1,Lập trình WWW (.NET)
1840014,003664,HK1 (2021-2022),7.4,0,Xã hội học
1840014,004024,HK2 (2021-2022),6.0,1,Nhập môn dữ liệu lớn
1840014,003953,HK2 (2021-2022),7.8,1,Lập trình phân tích dữ liệu 2
1840015,003697,HK2 (2018-2019),8.3,0,Toán ứng dụng
1840015,015400,HK1 (2019-2020),9.9,1,Công nghệ thông tin trong chuyển đổi số
1840015,002876,HK2 (2019-2020),9.1,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1840015,004022,HK1 (2020-2021),9.8,1,Lập trình phân tích dữ liệu 1
1840015,003748,HK1 (2021-2022),8.6,0,Hội Họa
1840015,004024,HK2 (2021-2022),9.9,1,Nhập môn dữ liệu lớn
1840016,003822,HK2 (2018-2019),6.9,0,Logic học
1840016,015395,HK1 (2019-2020),7.8,0,Ứng dụng hóa học trong Công nghiệp
1840016,001729,HK2 (2019-2020),7.8,1,Tương tác người máy
1840016,004150,HK2 (2019-2020),8.6,0,Thương mại điện tử
1840016,002804,HK2 (2020-2021),7.6,1,Lập trình phân tán với công nghệ Java
1840016,003664,HK1 (2021-2022),8.6,0,Xã hội học
1840016,004195,HK2 (2021-2022),8.3,1,Lập trình thiết bị di động nâng cao
1840016,003953,HK2 (2021-2022),8.2,1,Lập trình phân tích dữ liệu 2
1840017,003822,HK2 (2018-2019),8.6,0,Logic học
1840017,003582,HK1 (2019-2020),8.8,0,Kỹ năng xây dựng kế hoạch
1840017,001724,HK2 (2019-2020),8.6,1,Hệ quản trị cơ sở dữ liệu
1840017,004248,HK2 (2020-2021),8.6,1,Lập trình mạng với Qt Framework
1840017,003622,HK1 (2021-2022),9.1,0,Tâm lý học đại cương
1840017,003953,HK2 (2021-2022),8.7,1,Lập trình phân tích dữ liệu 2
1840017,003952,HK2 (2021-2022),9.2,0,Tiếp thị điện tử
1840018,003822,HK2 (2018-2019),8.3,0,Logic học
1840018,015396,HK1 (2019-2020),8.8,0,Ứng dụng 5S và Kaizen trong sản xuất
1840018,002876,HK2 (2019-2020),9.7,1,Lập Trình Hướng Sự Kiện với Công Nghệ Java
1840018,001729,HK2 (2019-2020),9.5,1,Tương tác người máy
1840018,004150,HK2 (2019-2020),8.9,0,Thương mại điện tử
1840018,004022,HK1 (2020-2021),8.5,1,Lập trình phân tích dữ liệu 1
1840018,004351,HK1 (2020-2021),8.7,1,Kỹ thuật điện tử
1840018,004099,HK1 (2020-2021),7.1,1,Khai thác dữ liệu và ứng dụng
1840018,002804,HK2 (2020-2021),8.6,1,Lập trình phân tán với công nghệ Java
1840018,003950,HK1 (2021-2022),9.1,1,Lập trình WWW (Java)
1840018,003952,HK2 (2021-2022),8.5,0,Tiếp thị điện tử
1840018,004195,HK2 (2021-2022),8.5,1,Lập trình thiết bị di động nâng cao
1840019,003631,HK2 (2018-2019),6.6,0,Vật lý đại cương
1840019,015395,HK1 (2019-2020),5.4,0,Ứng dụng hóa học trong Công nghiệp
