IDSinhVien,nganh,MaMonHoc,TenMonHoc,TenDot,hk_so,nam_hoc,DiemTongKet,DiemTongKet4,DiemChu,dat,ThuocKCNTT
1920092,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2020-2021),2,2020-2021,8.4,3.5,B+,True,1
1720060,DS,014063,Trực quan hóa dữ liệu,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,1
1720069,DS,014117,Lý thuyết trò chơi,HK1 (2020-2021),1,2020-2021,8.4,3.5,B+,True,1
1720073,DS,014115,Khai phá đồ thị,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
1720081,DS,001111,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
1720017,DS,014115,Khai phá đồ thị,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
2020080,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2021-2022),2,2021-2022,8.4,3.5,B+,True,1
2020037,DS,015299,Ứng dụng hóa học trong Công nghiệp,HK1 (2021-2022),1,2021-2022,8.4,3.5,B+,True,0
1720028,DS,014112,Nhập môn Robot,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
2020001,DS,014114,Tính toán song song,HK2 (2022-2023),2,2022-2023,8.4,3.5,B+,True,1
1720051,DS,014106,Quá trình ngẫu nhiên,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,1
1720073,DS,003194,Hội họa,HK1 (2020-2021),1,2020-2021,8.4,3.5,B+,True,0
1620009,DS,014116,Hệ khuyến nghị,HK1 (2019-2020),1,2019-2020,8.4,3.5,B+,True,1
1820030,DS,003240,Hàm phức và phép biến đổi Laplace,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,0
1620018,DS,014110,Phân tích chuỗi thời gian,HK1 (2018-2019),1,2018-2019,8.4,3.5,B+,True,1
2020063,DS,014110,Phân tích chuỗi thời gian,HK1 (2022-2023),1,2022-2023,8.4,3.5,B+,True,1
1820018,DS,003325,Tâm lý học đại cương,HK1 (2021-2022),1,2021-2022,8.4,3.5,B+,True,0
2020097,DS,003395,Logic học,HK2 (2020-2021),2,2020-2021,8.4,3.5,B+,True,0
1620021,DS,001111,Công nghệ phần mềm,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,1
1720026,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,1
2020028,DS,014106,Quá trình ngẫu nhiên,HK2 (2021-2022),2,2021-2022,8.4,3.5,B+,True,1
1920049,DS,003345,Vật lý đại cương,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,0
2020100,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2021-2022),1,2021-2022,8.4,3.5,B+,True,1
1820085,DS,014116,Hệ khuyến nghị,HK1 (2021-2022),1,2021-2022,8.4,3.5,B+,True,1
1620009,DS,003195,Xã hội học,HK1 (2019-2020),1,2019-2020,8.4,3.5,B+,True,0
1620041,DS,014122,Xử lý ảnh,HK1 (2018-2019),1,2018-2019,8.4,3.5,B+,True,1
1720082,DS,001111,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
2020015,DS,001111,Công nghệ phần mềm,HK2 (2022-2023),2,2022-2023,8.4,3.5,B+,True,1
2020016,DS,014121,Giải tích ngẫu nhiên cho tài chính,HK2 (2023-2024),2,2023-2024,8.4,3.5,B+,True,0
2020055,DS,003193,Toán ứng dụng,HK2 (2020-2021),2,2020-2021,8.4,3.5,B+,True,0
1620095,DS,001111,Công nghệ phần mềm,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,1
1920061,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2020-2021),1,2020-2021,8.4,3.5,B+,True,1
1620001,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
1820088,DS,014063,Trực quan hóa dữ liệu,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
1720084,DS,003245,Tiếng Việt thực hành,HK1 (2020-2021),1,2020-2021,8.4,3.5,B+,True,0
1720082,DS,014193,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,HK1 (2020-2021),1,2020-2021,8.4,3.5,B+,True,0
1620095,DS,003245,Tiếng Việt thực hành,HK1 (2019-2020),1,2019-2020,8.4,3.5,B+,True,0
1620011,DS,014114,Tính toán song song,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,1
1820012,DS,014063,Trực quan hóa dữ liệu,HK2 (2019-2020),2,2019-2020,8.4,3.5,B+,True,1
1820017,DS,014112,Nhập môn Robot,HK2 (2020-2021),2,2020-2021,8.4,3.5,B+,True,1
2020033,DS,014115,Khai phá đồ thị,HK2 (2022-2023),2,2022-2023,8.4,3.5,B+,True,1
2020029,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2021-2022),2,2021-2022,8.4,3.5,B+,True,1
1620011,DS,010665,Cơ sở văn hóa Việt Nam,HK1 (2019-2020),1,2019-2020,8.4,3.5,B+,True,0
2020085,DS,014110,Phân tích chuỗi thời gian,HK1 (2022-2023),1,2022-2023,8.4,3.5,B+,True,1
1920004,DS,015300,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2020-2021),1,2020-2021,8.4,3.5,B+,True,0
2020097,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2021-2022),2,2021-2022,8.4,3.5,B+,True,1
1720036,DS,014121,Giải tích ngẫu nhiên cho tài chính,HK2 (2020-2021),2,2020-2021,8.4,3.5,B+,True,0
1720012,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2018-2019),2,2018-2019,8.4,3.5,B+,True,1
1620028,DS,014121,Giải tích ngẫu nhiên cho tài chính,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,0
1720033,DS,014117,Lý thuyết trò chơi,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,1
1920049,DS,015299,Ứng dụng hóa học trong Công nghiệp,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,0
1820098,DS,014106,Quá trình ngẫu nhiên,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1820096,DS,001004,Nhập môn an toàn thông tin,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,1
2020092,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1820091,DS,014121,Giải tích ngẫu nhiên cho tài chính,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,0
1820091,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1620065,DS,014119,Phân tích dữ liệu Bayesian,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1620065,DS,003245,Tiếng Việt thực hành,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,0
1720008,DS,003193,Toán ứng dụng,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,0
1720028,DS,003320,Phương pháp tính,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,0
2020097,DS,014111,Kỹ thuật tài chính,HK1 (2022-2023),1,2022-2023,8.3,3.5,B+,True,0
1720030,DS,014122,Xử lý ảnh,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,1
1820017,DS,014117,Lý thuyết trò chơi,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,1
1620089,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
1820052,DS,001004,Nhập môn an toàn thông tin,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,1
1720087,DS,001111,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
2020071,DS,014119,Phân tích dữ liệu Bayesian,HK2 (2023-2024),2,2023-2024,8.3,3.5,B+,True,1
1920032,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1920031,DS,014112,Nhập môn Robot,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1820058,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1820053,DS,014110,Phân tích chuỗi thời gian,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,1
1820030,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
2020022,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
2020021,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1620021,DS,014110,Phân tích chuỗi thời gian,HK1 (2018-2019),1,2018-2019,8.3,3.5,B+,True,1
1620021,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
1920004,DS,014112,Nhập môn Robot,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1920099,DS,014106,Quá trình ngẫu nhiên,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1620026,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2017-2018),1,2017-2018,8.3,3.5,B+,True,1
1620028,DS,014063,Trực quan hóa dữ liệu,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
1620047,DS,014063,Trực quan hóa dữ liệu,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
1620073,DS,014063,Trực quan hóa dữ liệu,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
2020071,DS,001076,Tương tác người máy,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
2020071,DS,003453,Tiếp thị điện tử,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,0
2020071,DS,014122,Xử lý ảnh,HK1 (2022-2023),1,2022-2023,8.3,3.5,B+,True,1
2020071,DS,014110,Phân tích chuỗi thời gian,HK1 (2022-2023),1,2022-2023,8.3,3.5,B+,True,1
1820057,DS,003320,Phương pháp tính,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,0
1720092,DS,014112,Nhập môn Robot,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
2020037,DS,001103,Địa lý kinh tế,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,0
2020075,DS,001111,Công nghệ phần mềm,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1820038,DS,001076,Tương tác người máy,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1820034,DS,001004,Nhập môn an toàn thông tin,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,1
1820033,DS,003245,Tiếng Việt thực hành,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,0
1620089,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1720060,DS,003453,Tiếp thị điện tử,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,0
1720060,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2018-2019),1,2018-2019,8.3,3.5,B+,True,1
1720058,DS,003195,Xã hội học,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,0
1720058,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
1820031,DS,003345,Vật lý đại cương,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,0
1620047,DS,015299,Ứng dụng hóa học trong Công nghiệp,HK1 (2017-2018),1,2017-2018,8.3,3.5,B+,True,0
1720086,DS,014115,Khai phá đồ thị,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1720086,DS,014063,Trực quan hóa dữ liệu,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
1820067,DS,003193,Toán ứng dụng,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,0
1920029,DS,010665,Cơ sở văn hóa Việt Nam,HK1 (2022-2023),1,2022-2023,8.3,3.5,B+,True,0
1920029,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1820047,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1920093,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1920093,DS,015300,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,0
1920093,DS,003320,Phương pháp tính,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,0
1920092,DS,014117,Lý thuyết trò chơi,HK1 (2022-2023),1,2022-2023,8.3,3.5,B+,True,1
1920092,DS,003195,Xã hội học,HK1 (2022-2023),1,2022-2023,8.3,3.5,B+,True,0
1620013,DS,014116,Hệ khuyến nghị,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,1
1820040,DS,014122,Xử lý ảnh,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,1
1820047,DS,001111,Công nghệ phần mềm,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1820046,DS,014122,Xử lý ảnh,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,1
1620099,DS,014122,Xử lý ảnh,HK1 (2018-2019),1,2018-2019,8.3,3.5,B+,True,1
1920029,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1720009,DS,014122,Xử lý ảnh,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,1
2020037,DS,001004,Nhập môn an toàn thông tin,HK1 (2023-2024),1,2023-2024,8.3,3.5,B+,True,1
2020037,DS,001111,Công nghệ phần mềm,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1620043,DS,001111,Công nghệ phần mềm,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
2020037,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,1
2020043,DS,014119,Phân tích dữ liệu Bayesian,HK2 (2023-2024),2,2023-2024,8.3,3.5,B+,True,1
1620091,DS,014064,Đại số tuyến tính tính toán,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
2020033,DS,014064,Đại số tuyến tính tính toán,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
2020066,DS,014106,Quá trình ngẫu nhiên,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
2020066,DS,003395,Logic học,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,0
1620054,DS,014110,Phân tích chuỗi thời gian,HK1 (2018-2019),1,2018-2019,8.3,3.5,B+,True,1
1720069,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2018-2019),1,2018-2019,8.3,3.5,B+,True,1
1720026,DS,001111,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1720028,DS,014115,Khai phá đồ thị,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1820085,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1920022,DS,014063,Trực quan hóa dữ liệu,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1820075,DS,001111,Công nghệ phần mềm,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1720080,DS,001103,Địa lý kinh tế,HK1 (2018-2019),1,2018-2019,8.3,3.5,B+,True,0
1720019,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
1620021,DS,014117,Lý thuyết trò chơi,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,1
1620091,DS,003245,Tiếng Việt thực hành,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,0
2020075,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,1
1620009,DS,014064,Đại số tuyến tính tính toán,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
1920085,DS,014112,Nhập môn Robot,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1820069,DS,015300,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,0
1820067,DS,014110,Phân tích chuỗi thời gian,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,1
2020053,DS,014107,Các ngôn ngữ truy vấn cơ sở dữ liệu,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1920064,DS,014115,Khai phá đồ thị,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1620095,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
2020053,DS,001004,Nhập môn an toàn thông tin,HK1 (2023-2024),1,2023-2024,8.3,3.5,B+,True,1
2020066,DS,014114,Tính toán song song,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1920042,DS,014064,Đại số tuyến tính tính toán,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1920042,DS,015300,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,0
1620050,DS,014122,Xử lý ảnh,HK1 (2018-2019),1,2018-2019,8.3,3.5,B+,True,1
2020016,DS,014193,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,HK1 (2023-2024),1,2023-2024,8.3,3.5,B+,True,0
2020016,DS,001111,Công nghệ phần mềm,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1720013,DS,001076,Tương tác người máy,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1720012,DS,014110,Phân tích chuỗi thời gian,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,1
2020059,DS,015299,Ứng dụng hóa học trong Công nghiệp,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,0
1820012,DS,014106,Quá trình ngẫu nhiên,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1620075,DS,014112,Nhập môn Robot,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
1820042,DS,003197,Kỹ năng xây dựng kế hoạch,HK1 (2019-2020),1,2019-2020,8.3,3.5,B+,True,0
1920026,DS,014063,Trực quan hóa dữ liệu,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1620013,DS,014063,Trực quan hóa dữ liệu,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
1720015,DS,014106,Quá trình ngẫu nhiên,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
1620040,DS,014113,Giao dịch định lượng,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,0
2020017,DS,014112,Nhập môn Robot,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1620058,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1720067,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
1620018,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
2020028,DS,014115,Khai phá đồ thị,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1920048,DS,001004,Nhập môn an toàn thông tin,HK1 (2022-2023),1,2022-2023,8.3,3.5,B+,True,1
1920048,DS,014113,Giao dịch định lượng,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,0
1920048,DS,014110,Phân tích chuỗi thời gian,HK1 (2021-2022),1,2021-2022,8.3,3.5,B+,True,1
2020004,DS,014064,Đại số tuyến tính tính toán,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
2020004,DS,014063,Trực quan hóa dữ liệu,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1720032,DS,003453,Tiếp thị điện tử,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,0
1820021,DS,014122,Xử lý ảnh,HK1 (2020-2021),1,2020-2021,8.3,3.5,B+,True,1
1820056,DS,014112,Nhập môn Robot,HK2 (2020-2021),2,2020-2021,8.3,3.5,B+,True,1
1820055,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2021-2022),2,2021-2022,8.3,3.5,B+,True,1
1820055,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1620004,DS,014064,Đại số tuyến tính tính toán,HK2 (2017-2018),2,2017-2018,8.3,3.5,B+,True,1
2020012,DS,001076,Tương tác người máy,HK2 (2022-2023),2,2022-2023,8.3,3.5,B+,True,1
1720036,DS,014063,Trực quan hóa dữ liệu,HK2 (2018-2019),2,2018-2019,8.3,3.5,B+,True,1
1720039,DS,014112,Nhập môn Robot,HK2 (2019-2020),2,2019-2020,8.3,3.5,B+,True,1
1620006,DS,001076,Tương tác người máy,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,1
1820026,DS,003345,Vật lý đại cương,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,0
1720036,DS,001111,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
2020012,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2023-2024),2,2023-2024,8.2,3.5,B+,True,1
1620028,DS,003193,Toán ứng dụng,HK2 (2016-2017),2,2016-2017,8.2,3.5,B+,True,0
1820055,DS,015300,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2019-2020),1,2019-2020,8.2,3.5,B+,True,0
1820055,DS,001111,Công nghệ phần mềm,HK2 (2020-2021),2,2020-2021,8.2,3.5,B+,True,1
1720005,DS,014064,Đại số tuyến tính tính toán,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,1
1720003,DS,014115,Khai phá đồ thị,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
1620084,DS,014115,Khai phá đồ thị,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,1
1620084,DS,014116,Hệ khuyến nghị,HK1 (2019-2020),1,2019-2020,8.2,3.5,B+,True,1
2020002,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2021-2022),2,2021-2022,8.2,3.5,B+,True,1
1720029,DS,014122,Xử lý ảnh,HK1 (2019-2020),1,2019-2020,8.2,3.5,B+,True,1
2020063,DS,003245,Tiếng Việt thực hành,HK1 (2023-2024),1,2023-2024,8.2,3.5,B+,True,0
1820029,DS,014063,Trực quan hóa dữ liệu,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
2020028,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2021-2022),1,2021-2022,8.2,3.5,B+,True,1
1920048,DS,014116,Hệ khuyến nghị,HK1 (2022-2023),1,2022-2023,8.2,3.5,B+,True,1
1720020,DS,014114,Tính toán song song,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
1620095,DS,014119,Phân tích dữ liệu Bayesian,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
1620077,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2017-2018),2,2017-2018,8.2,3.5,B+,True,1
1920024,DS,014117,Lý thuyết trò chơi,HK1 (2022-2023),1,2022-2023,8.2,3.5,B+,True,1
2020018,DS,015300,Ứng dụng 5S và Kaizen trong sản xuất,HK1 (2021-2022),1,2021-2022,8.2,3.5,B+,True,0
1620038,DS,014106,Quá trình ngẫu nhiên,HK2 (2017-2018),2,2017-2018,8.2,3.5,B+,True,1
1620038,DS,014193,Kỹ năng sử dụng bàn phím và thiết bị văn phòng,HK1 (2019-2020),1,2019-2020,8.2,3.5,B+,True,0
2020015,DS,014121,Giải tích ngẫu nhiên cho tài chính,HK2 (2023-2024),2,2023-2024,8.2,3.5,B+,True,0
2020016,DS,014064,Đại số tuyến tính tính toán,HK2 (2021-2022),2,2021-2022,8.2,3.5,B+,True,1
1620050,DS,014064,Đại số tuyến tính tính toán,HK2 (2017-2018),2,2017-2018,8.2,3.5,B+,True,1
1620050,DS,001111,Công nghệ phần mềm,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,1
1620095,DS,014110,Phân tích chuỗi thời gian,HK1 (2018-2019),1,2018-2019,8.2,3.5,B+,True,1
1620095,DS,001076,Tương tác người máy,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,1
1620050,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2017-2018),1,2017-2018,8.2,3.5,B+,True,1
1720084,DS,001111,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
1820067,DS,001076,Tương tác người máy,HK2 (2020-2021),2,2020-2021,8.2,3.5,B+,True,1
1620009,DS,014113,Giao dịch định lượng,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,0
2020075,DS,014062,Giải thuật và tối ưu hóa phân tán,HK2 (2021-2022),2,2021-2022,8.2,3.5,B+,True,1
1820074,DS,001111,Công nghệ phần mềm,HK2 (2020-2021),2,2020-2021,8.2,3.5,B+,True,1
1620091,DS,014112,Nhập môn Robot,HK2 (2018-2019),2,2018-2019,8.2,3.5,B+,True,1
1620089,DS,014117,Lý thuyết trò chơi,HK1 (2019-2020),1,2019-2020,8.2,3.5,B+,True,1
1920054,DS,014063,Trực quan hóa dữ liệu,HK2 (2020-2021),2,2020-2021,8.2,3.5,B+,True,1
1720020,DS,015299,Ứng dụng hóa học trong Công nghiệp,HK1 (2018-2019),1,2018-2019,8.2,3.5,B+,True,0
1720020,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2018-2019),1,2018-2019,8.2,3.5,B+,True,1
1720079,DS,014116,Hệ khuyến nghị,HK1 (2020-2021),1,2020-2021,8.2,3.5,B+,True,1
1720081,DS,001076,Tương tác người máy,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
1820075,DS,014119,Phân tích dữ liệu Bayesian,HK2 (2021-2022),2,2021-2022,8.2,3.5,B+,True,1
2020081,DS,014113,Giao dịch định lượng,HK2 (2022-2023),2,2022-2023,8.2,3.5,B+,True,0
1620018,DS,015296,Công nghệ thông tin trong chuyển đổi số,HK1 (2017-2018),1,2017-2018,8.2,3.5,B+,True,1
1720020,DS,014120,Phân tích kinh doanh,HK2 (2020-2021),2,2020-2021,8.2,3.5,B+,True,0
1720069,DS,001111,Công nghệ phần mềm,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
1720069,DS,014115,Khai phá đồ thị,HK2 (2019-2020),2,2019-2020,8.2,3.5,B+,True,1
1720071,DS,003592,Đảm bảo chất lượng và Kiểm thử phần mềm,HK2 (2020-2021),2,2020-2021,8.2,3.5,B+,True,1
1920042,DS,014112,Nhập môn Robot,HK2 (2021-2022),2,2021-2022,8.2,3.5,B+,True,1
1920042,DS,014117,Lý thuyết trò chơi,HK1 (2022-2023),1,2022-2023,8.2,3.5,B+,True,1
